/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
250
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
0
-1
-1
Loading alpha-stable model
Nbr training obs 100000, nbr parameters 115654, obs/parameters 0.86
Starting training
Epoch 1, current loss (training) 0.6590, current loss (val) 0.7480, best loss (val) 0.7480 
Epoch 32, current loss (training) 0.2030, current loss (val) 0.4652, best loss (val) 0.4264 
Epoch 33, current loss (training) 0.1660, current loss (val) 0.4666, best loss (val) 0.4264 
Epoch 34, current loss (training) 0.1536, current loss (val) 0.4741, best loss (val) 0.4264 
Epoch 35, current loss (training) 0.1765, current loss (val) 0.4840, best loss (val) 0.4264 
Epoch 36, current loss (training) 0.3086, current loss (val) 0.4814, best loss (val) 0.4264 
Epoch 37, current loss (training) 0.1637, current loss (val) 0.4843, best loss (val) 0.4264 
Epoch 38, current loss (training) 0.1518, current loss (val) 0.4786, best loss (val) 0.4264 
Epoch 39, current loss (training) 0.1442, current loss (val) 0.4926, best loss (val) 0.4264 
Epoch 40, current loss (training) 0.1544, current loss (val) 0.4742, best loss (val) 0.4264 
Epoch 41, current loss (training) 0.1484, current loss (val) 0.4692, best loss (val) 0.4264 
Epoch 42, current loss (training) 0.1423, current loss (val) 0.4836, best loss (val) 0.4264 
Epoch 43, current loss (training) 0.1241, current loss (val) 0.4649, best loss (val) 0.4264 
Epoch 44, current loss (training) 0.1364, current loss (val) 0.4709, best loss (val) 0.4264 
Epoch 45, current loss (training) 0.1354, current loss (val) 0.4716, best loss (val) 0.4264 
Epoch 46, current loss (training) 0.1266, current loss (val) 0.4880, best loss (val) 0.4264 
Epoch 47, current loss (training) 0.1376, current loss (val) 0.4722, best loss (val) 0.4264 
Epoch 48, current loss (training) 0.1206, current loss (val) 0.4711, best loss (val) 0.4264 
Epoch 49, current loss (training) 0.1162, current loss (val) 0.4772, best loss (val) 0.4264 
Epoch 50, current loss (training) 0.1279, current loss (val) 0.4828, best loss (val) 0.4264 
Epoch 51, current loss (training) 0.1560, current loss (val) 0.4711, best loss (val) 0.4264 
Epoch 52, current loss (training) 0.1447, current loss (val) 0.4956, best loss (val) 0.4264 
Epoch 53, current loss (training) 0.1111, current loss (val) 0.4769, best loss (val) 0.4264 
Epoch 54, current loss (training) 0.1361, current loss (val) 0.4951, best loss (val) 0.4264 
Epoch 55, current loss (training) 0.1305, current loss (val) 0.4904, best loss (val) 0.4264 
Epoch 56, current loss (training) 0.1121, current loss (val) 0.4736, best loss (val) 0.4264 
Epoch 57, current loss (training) 0.1076, current loss (val) 0.4759, best loss (val) 0.4264 
Epoch 58, current loss (training) 0.1038, current loss (val) 0.4711, best loss (val) 0.4264 
Epoch 59, current loss (training) 0.1136, current loss (val) 0.4643, best loss (val) 0.4264 
Epoch 60, current loss (training) 0.1086, current loss (val) 0.4782, best loss (val) 0.4264 
Epoch 61, current loss (training) 0.1152, current loss (val) 0.4815, best loss (val) 0.4264 
Epoch 62, current loss (training) 0.1215, current loss (val) 0.4667, best loss (val) 0.4264 
Epoch 63, current loss (training) 0.1066, current loss (val) 0.4791, best loss (val) 0.4264 
Epoch 64, current loss (training) 0.1007, current loss (val) 0.4739, best loss (val) 0.4264 
Epoch 65, current loss (training) 0.1159, current loss (val) 0.4956, best loss (val) 0.4264 
Epoch 66, current loss (training) 0.1069, current loss (val) 0.4751, best loss (val) 0.4264 
Epoch 67, current loss (training) 0.1284, current loss (val) 0.5339, best loss (val) 0.4264 
Epoch 68, current loss (training) 0.0946, current loss (val) 0.4732, best loss (val) 0.4264 
Epoch 69, current loss (training) 0.1137, current loss (val) 0.4848, best loss (val) 0.4264 
Epoch 70, current loss (training) 0.0971, current loss (val) 0.4754, best loss (val) 0.4264 
Epoch 71, current loss (training) 0.1009, current loss (val) 0.4738, best loss (val) 0.4264 
Epoch 72, current loss (training) 0.0948, current loss (val) 0.4756, best loss (val) 0.4264 
Epoch 73, current loss (training) 0.0998, current loss (val) 0.4879, best loss (val) 0.4264 
Epoch 74, current loss (training) 0.1016, current loss (val) 0.4917, best loss (val) 0.4264 
Epoch 75, current loss (training) 0.0964, current loss (val) 0.4921, best loss (val) 0.4264 
Epoch 76, current loss (training) 0.0989, current loss (val) 0.4911, best loss (val) 0.4264 
Epoch 77, current loss (training) 0.1063, current loss (val) 0.5047, best loss (val) 0.4264 
Epoch 78, current loss (training) 0.1988, current loss (val) 0.5854, best loss (val) 0.4264 
Epoch 79, current loss (training) 0.0961, current loss (val) 0.4754, best loss (val) 0.4264 
Epoch 80, current loss (training) 0.1493, current loss (val) 0.5458, best loss (val) 0.4264 
Epoch 81, current loss (training) 0.0927, current loss (val) 0.4821, best loss (val) 0.4264 
Epoch 82, current loss (training) 0.0900, current loss (val) 0.4668, best loss (val) 0.4264 
Epoch 83, current loss (training) 0.0930, current loss (val) 0.4765, best loss (val) 0.4264 
Epoch 84, current loss (training) 0.0914, current loss (val) 0.4814, best loss (val) 0.4264 
Epoch 85, current loss (training) 0.0907, current loss (val) 0.4793, best loss (val) 0.4264 
Epoch 86, current loss (training) 0.1039, current loss (val) 0.4974, best loss (val) 0.4264 
Epoch 87, current loss (training) 0.0895, current loss (val) 0.4873, best loss (val) 0.4264 
Epoch 88, current loss (training) 0.0812, current loss (val) 0.4749, best loss (val) 0.4264 
Epoch 89, current loss (training) 0.0880, current loss (val) 0.4876, best loss (val) 0.4264 
Epoch 90, current loss (training) 0.0963, current loss (val) 0.4924, best loss (val) 0.4264 
Epoch 91, current loss (training) 0.0835, current loss (val) 0.4890, best loss (val) 0.4264 
Epoch 92, current loss (training) 0.0855, current loss (val) 0.5029, best loss (val) 0.4264 
Epoch 93, current loss (training) 0.1012, current loss (val) 0.5004, best loss (val) 0.4264 
Epoch 94, current loss (training) 0.0864, current loss (val) 0.4888, best loss (val) 0.4264 
Epoch 95, current loss (training) 0.0863, current loss (val) 0.4953, best loss (val) 0.4264 
Epoch 96, current loss (training) 0.0843, current loss (val) 0.4880, best loss (val) 0.4264 
Epoch 97, current loss (training) 0.0795, current loss (val) 0.4866, best loss (val) 0.4264 
Epoch 98, current loss (training) 0.0892, current loss (val) 0.4814, best loss (val) 0.4264 
Epoch 99, current loss (training) 0.0838, current loss (val) 0.4983, best loss (val) 0.4264 
Epoch 100, current loss (training) 0.0834, current loss (val) 0.4926, best loss (val) 0.4264 
Epoch 101, current loss (training) 0.0860, current loss (val) 0.4978, best loss (val) 0.4264 
Epoch 102, current loss (training) 0.0990, current loss (val) 0.4972, best loss (val) 0.4264 
Epoch 103, current loss (training) 0.0800, current loss (val) 0.4814, best loss (val) 0.4264 
Epoch 104, current loss (training) 0.0792, current loss (val) 0.4815, best loss (val) 0.4264 
Epoch 105, current loss (training) 0.0796, current loss (val) 0.4880, best loss (val) 0.4264 
Epoch 106, current loss (training) 0.1182, current loss (val) 0.4982, best loss (val) 0.4264 
Epoch 107, current loss (training) 0.0970, current loss (val) 0.5062, best loss (val) 0.4264 
Epoch 108, current loss (training) 0.0794, current loss (val) 0.5019, best loss (val) 0.4264 
Epoch 109, current loss (training) 0.0909, current loss (val) 0.4885, best loss (val) 0.4264 
Epoch 110, current loss (training) 0.0812, current loss (val) 0.4750, best loss (val) 0.4264 
Epoch 111, current loss (training) 0.0839, current loss (val) 0.5025, best loss (val) 0.4264 
Epoch 112, current loss (training) 0.0772, current loss (val) 0.4872, best loss (val) 0.4264 
Epoch 113, current loss (training) 0.0861, current loss (val) 0.4925, best loss (val) 0.4264 
Epoch 114, current loss (training) 0.0800, current loss (val) 0.4924, best loss (val) 0.4264 
Epoch 115, current loss (training) 0.0800, current loss (val) 0.4888, best loss (val) 0.4264 
Epoch 116, current loss (training) 0.0894, current loss (val) 0.4884, best loss (val) 0.4264 
Epoch 117, current loss (training) 0.0823, current loss (val) 0.4885, best loss (val) 0.4264 
Epoch 118, current loss (training) 0.0769, current loss (val) 0.5008, best loss (val) 0.4264 
Epoch 119, current loss (training) 0.0729, current loss (val) 0.4829, best loss (val) 0.4264 
Epoch 120, current loss (training) 0.0760, current loss (val) 0.4871, best loss (val) 0.4264 
Epoch 121, current loss (training) 0.1366, current loss (val) 0.4895, best loss (val) 0.4264 
Epoch 122, current loss (training) 0.0729, current loss (val) 0.4831, best loss (val) 0.4264 
Epoch 123, current loss (training) 0.0776, current loss (val) 0.4834, best loss (val) 0.4264 
Epoch 124, current loss (training) 0.0832, current loss (val) 0.4990, best loss (val) 0.4264 
Epoch 125, current loss (training) 0.0787, current loss (val) 0.4747, best loss (val) 0.4264 
Epoch 126, current loss (training) 0.0803, current loss (val) 0.5060, best loss (val) 0.4264 
Epoch 127, current loss (training) 0.0762, current loss (val) 0.5015, best loss (val) 0.4264 
Epoch 128, current loss (training) 0.0807, current loss (val) 0.4818, best loss (val) 0.4264 
Epoch 129, current loss (training) 0.0924, current loss (val) 0.4947, best loss (val) 0.4264 
Epoch 130, current loss (training) 0.0745, current loss (val) 0.4892, best loss (val) 0.4264 
Epoch 131, current loss (training) 0.0754, current loss (val) 0.4948, best loss (val) 0.4264 
Epoch 132, current loss (training) 0.0723, current loss (val) 0.4793, best loss (val) 0.4264 
Epoch 133, current loss (training) 0.0806, current loss (val) 0.4876, best loss (val) 0.4264 
Epoch 134, current loss (training) 0.0714, current loss (val) 0.4968, best loss (val) 0.4264 
Epoch 135, current loss (training) 0.0697, current loss (val) 0.4909, best loss (val) 0.4264 
Epoch 136, current loss (training) 0.0721, current loss (val) 0.4825, best loss (val) 0.4264 
Epoch 137, current loss (training) 0.0717, current loss (val) 0.4967, best loss (val) 0.4264 
Epoch 138, current loss (training) 0.0671, current loss (val) 0.4909, best loss (val) 0.4264 
Epoch 139, current loss (training) 0.0878, current loss (val) 0.4847, best loss (val) 0.4264 
Epoch 140, current loss (training) 0.0696, current loss (val) 0.4997, best loss (val) 0.4264 
Epoch 141, current loss (training) 0.0816, current loss (val) 0.4852, best loss (val) 0.4264 
Epoch 142, current loss (training) 0.0706, current loss (val) 0.4883, best loss (val) 0.4264 
Epoch 143, current loss (training) 0.0680, current loss (val) 0.4946, best loss (val) 0.4264 
Epoch 144, current loss (training) 0.0696, current loss (val) 0.4941, best loss (val) 0.4264 
Epoch 145, current loss (training) 0.0766, current loss (val) 0.4906, best loss (val) 0.4264 
Epoch 146, current loss (training) 0.0758, current loss (val) 0.4848, best loss (val) 0.4264 
Epoch 147, current loss (training) 0.0691, current loss (val) 0.4938, best loss (val) 0.4264 
Epoch 148, current loss (training) 0.0737, current loss (val) 0.4927, best loss (val) 0.4264 
Epoch 149, current loss (training) 0.0744, current loss (val) 0.4858, best loss (val) 0.4264 
Epoch 150, current loss (training) 0.0843, current loss (val) 0.5116, best loss (val) 0.4264 
Epoch 151, current loss (training) 0.0692, current loss (val) 0.4928, best loss (val) 0.4264 
Epoch 152, current loss (training) 0.0731, current loss (val) 0.5006, best loss (val) 0.4264 
Epoch 153, current loss (training) 0.0794, current loss (val) 0.5009, best loss (val) 0.4264 
Epoch 154, current loss (training) 0.0706, current loss (val) 0.5021, best loss (val) 0.4264 
Epoch 155, current loss (training) 0.0779, current loss (val) 0.4953, best loss (val) 0.4264 
Epoch 156, current loss (training) 0.0684, current loss (val) 0.4880, best loss (val) 0.4264 
Epoch 157, current loss (training) 0.0678, current loss (val) 0.5017, best loss (val) 0.4264 
Epoch 158, current loss (training) 0.0741, current loss (val) 0.5016, best loss (val) 0.4264 
Epoch 159, current loss (training) 0.0727, current loss (val) 0.5007, best loss (val) 0.4264 
Epoch 160, current loss (training) 0.0664, current loss (val) 0.4867, best loss (val) 0.4264 
Epoch 161, current loss (training) 0.0671, current loss (val) 0.4929, best loss (val) 0.4264 
Epoch 162, current loss (training) 0.0695, current loss (val) 0.4975, best loss (val) 0.4264 
Epoch 163, current loss (training) 0.0644, current loss (val) 0.4954, best loss (val) 0.4264 
Epoch 164, current loss (training) 0.0655, current loss (val) 0.5150, best loss (val) 0.4264 
Epoch 165, current loss (training) 0.0699, current loss (val) 0.4993, best loss (val) 0.4264 
Epoch 166, current loss (training) 0.0640, current loss (val) 0.4972, best loss (val) 0.4264 
Epoch 167, current loss (training) 0.0680, current loss (val) 0.5072, best loss (val) 0.4264 
Epoch 168, current loss (training) 0.0675, current loss (val) 0.4975, best loss (val) 0.4264 
Epoch 169, current loss (training) 0.0647, current loss (val) 0.4999, best loss (val) 0.4264 
Epoch 170, current loss (training) 0.0753, current loss (val) 0.4899, best loss (val) 0.4264 
Epoch 171, current loss (training) 0.0658, current loss (val) 0.4950, best loss (val) 0.4264 
Epoch 172, current loss (training) 0.0633, current loss (val) 0.4916, best loss (val) 0.4264 
Epoch 173, current loss (training) 0.0672, current loss (val) 0.4993, best loss (val) 0.4264 
Epoch 174, current loss (training) 0.0629, current loss (val) 0.4979, best loss (val) 0.4264 
Epoch 175, current loss (training) 0.0644, current loss (val) 0.5057, best loss (val) 0.4264 
Epoch 176, current loss (training) 0.0670, current loss (val) 0.4980, best loss (val) 0.4264 
Epoch 177, current loss (training) 0.0666, current loss (val) 0.5004, best loss (val) 0.4264 
Epoch 178, current loss (training) 0.0673, current loss (val) 0.4965, best loss (val) 0.4264 
Epoch 179, current loss (training) 0.0621, current loss (val) 0.5044, best loss (val) 0.4264 
Epoch 180, current loss (training) 0.0598, current loss (val) 0.4978, best loss (val) 0.4264 
Epoch 181, current loss (training) 0.0614, current loss (val) 0.5022, best loss (val) 0.4264 
Epoch 182, current loss (training) 0.0641, current loss (val) 0.5150, best loss (val) 0.4264 
Epoch 183, current loss (training) 0.0654, current loss (val) 0.5188, best loss (val) 0.4264 
Epoch 184, current loss (training) 0.0676, current loss (val) 0.5087, best loss (val) 0.4264 
Epoch 185, current loss (training) 0.0685, current loss (val) 0.5090, best loss (val) 0.4264 
Epoch 186, current loss (training) 0.0598, current loss (val) 0.4982, best loss (val) 0.4264 
Epoch 187, current loss (training) 0.0729, current loss (val) 0.5104, best loss (val) 0.4264 
Epoch 188, current loss (training) 0.0596, current loss (val) 0.5012, best loss (val) 0.4264 
Epoch 189, current loss (training) 0.0687, current loss (val) 0.5109, best loss (val) 0.4264 
Epoch 190, current loss (training) 0.0652, current loss (val) 0.5141, best loss (val) 0.4264 
Epoch 191, current loss (training) 0.0881, current loss (val) 0.4981, best loss (val) 0.4264 
Epoch 192, current loss (training) 0.0606, current loss (val) 0.5089, best loss (val) 0.4264 
Epoch 193, current loss (training) 0.0608, current loss (val) 0.5025, best loss (val) 0.4264 
Epoch 194, current loss (training) 0.0724, current loss (val) 0.5127, best loss (val) 0.4264 
Epoch 195, current loss (training) 0.0619, current loss (val) 0.4978, best loss (val) 0.4264 
Epoch 196, current loss (training) 0.0643, current loss (val) 0.5128, best loss (val) 0.4264 
Epoch 197, current loss (training) 0.0603, current loss (val) 0.5017, best loss (val) 0.4264 
Epoch 198, current loss (training) 0.0999, current loss (val) 0.5053, best loss (val) 0.4264 
Epoch 199, current loss (training) 0.0616, current loss (val) 0.5124, best loss (val) 0.4264 
Epoch 200, current loss (training) 0.0576, current loss (val) 0.5031, best loss (val) 0.4264 
Epoch 201, current loss (training) 0.0582, current loss (val) 0.5106, best loss (val) 0.4264 
Epoch 202, current loss (training) 0.0582, current loss (val) 0.5157, best loss (val) 0.4264 
Epoch 203, current loss (training) 0.0577, current loss (val) 0.5038, best loss (val) 0.4264 
Epoch 204, current loss (training) 0.0620, current loss (val) 0.5112, best loss (val) 0.4264 
Epoch 205, current loss (training) 0.0639, current loss (val) 0.5148, best loss (val) 0.4264 
Epoch 206, current loss (training) 0.0783, current loss (val) 0.5292, best loss (val) 0.4264 
Epoch 207, current loss (training) 0.0574, current loss (val) 0.5088, best loss (val) 0.4264 
Epoch 208, current loss (training) 0.0621, current loss (val) 0.5212, best loss (val) 0.4264 
Epoch 209, current loss (training) 0.0609, current loss (val) 0.5120, best loss (val) 0.4264 
Epoch 210, current loss (training) 0.0642, current loss (val) 0.5134, best loss (val) 0.4264 
Epoch 211, current loss (training) 0.0632, current loss (val) 0.5030, best loss (val) 0.4264 
Epoch 212, current loss (training) 0.0595, current loss (val) 0.5170, best loss (val) 0.4264 
Epoch 213, current loss (training) 0.0649, current loss (val) 0.5165, best loss (val) 0.4264 
Epoch 214, current loss (training) 0.0570, current loss (val) 0.5101, best loss (val) 0.4264 
Epoch 215, current loss (training) 0.0618, current loss (val) 0.5177, best loss (val) 0.4264 
Epoch 216, current loss (training) 0.0597, current loss (val) 0.5149, best loss (val) 0.4264 
Epoch 217, current loss (training) 0.0581, current loss (val) 0.5199, best loss (val) 0.4264 
Epoch 218, current loss (training) 0.0581, current loss (val) 0.5241, best loss (val) 0.4264 
Epoch 219, current loss (training) 0.0674, current loss (val) 0.5176, best loss (val) 0.4264 
Epoch 220, current loss (training) 0.0548, current loss (val) 0.5159, best loss (val) 0.4264 
Epoch 221, current loss (training) 0.0634, current loss (val) 0.5223, best loss (val) 0.4264 
Epoch 222, current loss (training) 0.0710, current loss (val) 0.5279, best loss (val) 0.4264 
Epoch 223, current loss (training) 0.0674, current loss (val) 0.5212, best loss (val) 0.4264 
Epoch 224, current loss (training) 0.0717, current loss (val) 0.5093, best loss (val) 0.4264 
Epoch 225, current loss (training) 0.0612, current loss (val) 0.5170, best loss (val) 0.4264 
Epoch 226, current loss (training) 0.0701, current loss (val) 0.5243, best loss (val) 0.4264 
Epoch 227, current loss (training) 0.0573, current loss (val) 0.5227, best loss (val) 0.4264 
Epoch 228, current loss (training) 0.0662, current loss (val) 0.5090, best loss (val) 0.4264 
Epoch 229, current loss (training) 0.0650, current loss (val) 0.5185, best loss (val) 0.4264 
Epoch 230, current loss (training) 0.0570, current loss (val) 0.5252, best loss (val) 0.4264 
Epoch 231, current loss (training) 0.0573, current loss (val) 0.5194, best loss (val) 0.4264 
Epoch 232, current loss (training) 0.0605, current loss (val) 0.5181, best loss (val) 0.4264 
Epoch 233, current loss (training) 0.0642, current loss (val) 0.5125, best loss (val) 0.4264 
Epoch 234, current loss (training) 0.0547, current loss (val) 0.5201, best loss (val) 0.4264 
Epoch 235, current loss (training) 0.0605, current loss (val) 0.5176, best loss (val) 0.4264 
Epoch 236, current loss (training) 0.0610, current loss (val) 0.5280, best loss (val) 0.4264 
Epoch 237, current loss (training) 0.0678, current loss (val) 0.5202, best loss (val) 0.4264 
Epoch 238, current loss (training) 0.0596, current loss (val) 0.5289, best loss (val) 0.4264 
Epoch 239, current loss (training) 0.0607, current loss (val) 0.5209, best loss (val) 0.4264 
Epoch 240, current loss (training) 0.0603, current loss (val) 0.5089, best loss (val) 0.4264 
Epoch 241, current loss (training) 0.0556, current loss (val) 0.5197, best loss (val) 0.4264 
Epoch 242, current loss (training) 0.0551, current loss (val) 0.5217, best loss (val) 0.4264 
Epoch 243, current loss (training) 0.0551, current loss (val) 0.5221, best loss (val) 0.4264 
Epoch 244, current loss (training) 0.0578, current loss (val) 0.5108, best loss (val) 0.4264 
Epoch 245, current loss (training) 0.0598, current loss (val) 0.5179, best loss (val) 0.4264 
Epoch 246, current loss (training) 0.0588, current loss (val) 0.5223, best loss (val) 0.4264 
Epoch 247, current loss (training) 0.0677, current loss (val) 0.5287, best loss (val) 0.4264 
Epoch 248, current loss (training) 0.0579, current loss (val) 0.5303, best loss (val) 0.4264 
Epoch 249, current loss (training) 0.0535, current loss (val) 0.5240, best loss (val) 0.4264 
Epoch 250, current loss (training) 0.0602, current loss (val) 0.5345, best loss (val) 0.4264 
0.42644146
run_time_first_training_cycle:  6061.09 

Epochs 250, batch size, 200
Nbr training obs 100000, nbr parameters 115654, obs/parameters 0.86

Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
end script
Round:1
Round:5
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 11.841986 seconds (4.60 M allocations: 2.125 GiB, 2.92% gc time)
Round:9
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 28.717746 seconds (4.60 M allocations: 2.125 GiB, 1.40% gc time)
Round:13
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 18.699565 seconds (4.60 M allocations: 2.125 GiB, 2.20% gc time)
Round:17
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 11.737375 seconds (4.60 M allocations: 2.125 GiB, 3.02% gc time)
Round:21
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.709466 seconds (4.60 M allocations: 2.125 GiB, 3.27% gc time)
Round:25
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  9.876087 seconds (4.60 M allocations: 2.125 GiB, 3.47% gc time)
Round:29
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.166961 seconds (4.60 M allocations: 2.125 GiB, 3.34% gc time)
Round:33
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  9.697661 seconds (4.60 M allocations: 2.125 GiB, 3.52% gc time)
Round:37
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.056470 seconds (4.60 M allocations: 2.125 GiB, 3.35% gc time)
Round:41
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
