Sat Jan 19 15:55:14 2019       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 410.79       Driver Version: 410.79       CUDA Version: 10.0     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           Off  | 00000000:04:00.0 Off |                    0 |
| N/A   34C    P0    65W / 149W |     72MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           Off  | 00000000:05:00.0 Off |                    0 |
| N/A   43C    P0    75W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           Off  | 00000000:84:00.0 Off |                    0 |
| N/A   33C    P0    66W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           Off  | 00000000:85:00.0 Off |                    0 |
| N/A   42C    P0    86W / 149W |      0MiB / 11441MiB |     97%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|    0     20816      C   julia                                         61MiB |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
100
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading alpha-stable model
Nbr training obs 10000, nbr parameters 115654, obs/parameters 0.09
0
Starting training
Epoch 1, current loss (training) 6.2003, current loss (val) 5.3947, best loss (val) 5.3947 
Epoch 2, current loss (training) 3.9800, current loss (val) 3.3840, best loss (val) 3.3840 
Epoch 3, current loss (training) 1.9018, current loss (val) 2.2482, best loss (val) 2.2482 
Epoch 4, current loss (training) 2.1929, current loss (val) 2.0037, best loss (val) 2.0037 
Epoch 5, current loss (training) 1.3552, current loss (val) 1.8324, best loss (val) 1.8324 
Epoch 6, current loss (training) 1.0010, current loss (val) 1.5739, best loss (val) 1.5739 
Epoch 7, current loss (training) 1.4134, current loss (val) 1.4672, best loss (val) 1.4672 
Epoch 8, current loss (training) 1.1849, current loss (val) 1.3405, best loss (val) 1.3405 
Epoch 9, current loss (training) 0.6379, current loss (val) 1.2215, best loss (val) 1.2215 
Epoch 10, current loss (training) 0.6003, current loss (val) 1.1860, best loss (val) 1.1860 
Epoch 11, current loss (training) 0.6022, current loss (val) 1.1584, best loss (val) 1.1584 
Epoch 12, current loss (training) 0.7006, current loss (val) 1.1649, best loss (val) 1.1584 
Epoch 13, current loss (training) 0.5103, current loss (val) 1.0723, best loss (val) 1.0723 
Epoch 14, current loss (training) 0.4706, current loss (val) 1.0225, best loss (val) 1.0225 
Epoch 15, current loss (training) 0.4271, current loss (val) 1.1010, best loss (val) 1.0225 
Epoch 16, current loss (training) 0.3599, current loss (val) 1.0120, best loss (val) 1.0120 
Epoch 17, current loss (training) 0.3504, current loss (val) 1.0001, best loss (val) 1.0001 
Epoch 18, current loss (training) 0.3418, current loss (val) 1.0003, best loss (val) 1.0001 
Epoch 19, current loss (training) 0.3071, current loss (val) 0.9707, best loss (val) 0.9707 
Epoch 20, current loss (training) 0.2821, current loss (val) 0.9779, best loss (val) 0.9707 
Epoch 21, current loss (training) 0.2826, current loss (val) 0.9817, best loss (val) 0.9707 
Epoch 22, current loss (training) 0.2548, current loss (val) 0.9729, best loss (val) 0.9707 
Epoch 23, current loss (training) 0.2387, current loss (val) 0.9739, best loss (val) 0.9707 
Epoch 24, current loss (training) 0.2406, current loss (val) 0.9680, best loss (val) 0.9680 
Epoch 25, current loss (training) 0.2207, current loss (val) 0.9693, best loss (val) 0.9680 
Epoch 26, current loss (training) 0.2133, current loss (val) 0.9763, best loss (val) 0.9680 
Epoch 27, current loss (training) 0.2061, current loss (val) 0.9857, best loss (val) 0.9680 
Epoch 28, current loss (training) 0.1974, current loss (val) 0.9813, best loss (val) 0.9680 
Epoch 29, current loss (training) 0.2293, current loss (val) 1.0261, best loss (val) 0.9680 
Epoch 30, current loss (training) 0.1839, current loss (val) 0.9714, best loss (val) 0.9680 
Epoch 31, current loss (training) 0.1872, current loss (val) 0.9748, best loss (val) 0.9680 
Epoch 32, current loss (training) 0.1685, current loss (val) 0.9753, best loss (val) 0.9680 
Epoch 33, current loss (training) 0.1625, current loss (val) 0.9823, best loss (val) 0.9680 
Epoch 34, current loss (training) 0.1652, current loss (val) 0.9916, best loss (val) 0.9680 
Epoch 35, current loss (training) 0.1500, current loss (val) 0.9835, best loss (val) 0.9680 
