/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
250
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
0
-1
-1
Loading alpha-stable model
Nbr training obs 500000, nbr parameters 115654, obs/parameters 4.32
Starting training
Epoch 1, current loss (training) 0.4628, current loss (val) 0.4977, best loss (val) 0.4977 
Epoch 41, current loss (training) 0.1685, current loss (val) 0.3771, best loss (val) 0.3624 
Epoch 42, current loss (training) 0.1662, current loss (val) 0.4215, best loss (val) 0.3624 
Epoch 43, current loss (training) 0.1616, current loss (val) 0.4134, best loss (val) 0.3624 
Epoch 44, current loss (training) 0.1683, current loss (val) 0.4127, best loss (val) 0.3624 
Epoch 45, current loss (training) 0.1906, current loss (val) 0.4399, best loss (val) 0.3624 
Epoch 46, current loss (training) 0.1700, current loss (val) 0.4265, best loss (val) 0.3624 
Epoch 47, current loss (training) 0.1559, current loss (val) 0.4158, best loss (val) 0.3624 
Epoch 48, current loss (training) 0.1644, current loss (val) 0.4037, best loss (val) 0.3624 
Epoch 49, current loss (training) 0.1730, current loss (val) 0.4380, best loss (val) 0.3624 
Epoch 50, current loss (training) 0.1708, current loss (val) 0.4097, best loss (val) 0.3624 
Epoch 51, current loss (training) 0.1671, current loss (val) 0.4079, best loss (val) 0.3624 
Epoch 52, current loss (training) 0.1579, current loss (val) 0.4343, best loss (val) 0.3624 
Epoch 53, current loss (training) 0.1674, current loss (val) 0.4350, best loss (val) 0.3624 
Epoch 54, current loss (training) 0.1617, current loss (val) 0.4247, best loss (val) 0.3624 
Epoch 55, current loss (training) 0.1654, current loss (val) 0.4272, best loss (val) 0.3624 
Epoch 56, current loss (training) 0.1719, current loss (val) 0.4271, best loss (val) 0.3624 
Epoch 57, current loss (training) 0.1492, current loss (val) 0.4449, best loss (val) 0.3624 
Epoch 58, current loss (training) 0.1592, current loss (val) 0.4285, best loss (val) 0.3624 
Epoch 59, current loss (training) 0.1531, current loss (val) 0.4367, best loss (val) 0.3624 
Epoch 60, current loss (training) 0.1632, current loss (val) 0.4094, best loss (val) 0.3624 
Epoch 61, current loss (training) 0.1489, current loss (val) 0.4392, best loss (val) 0.3624 
Epoch 62, current loss (training) 0.1521, current loss (val) 0.4404, best loss (val) 0.3624 
Epoch 63, current loss (training) 0.1586, current loss (val) 0.4527, best loss (val) 0.3624 
Epoch 64, current loss (training) 0.1601, current loss (val) 0.4620, best loss (val) 0.3624 
Epoch 65, current loss (training) 0.1518, current loss (val) 0.4651, best loss (val) 0.3624 
Epoch 66, current loss (training) 0.1457, current loss (val) 0.4415, best loss (val) 0.3624 
Epoch 67, current loss (training) 0.1431, current loss (val) 0.4388, best loss (val) 0.3624 
Epoch 68, current loss (training) 0.1355, current loss (val) 0.4433, best loss (val) 0.3624 
Epoch 69, current loss (training) 0.1550, current loss (val) 0.4376, best loss (val) 0.3624 
Epoch 70, current loss (training) 0.1494, current loss (val) 0.4440, best loss (val) 0.3624 
Epoch 71, current loss (training) 0.1454, current loss (val) 0.4316, best loss (val) 0.3624 
Epoch 72, current loss (training) 0.1412, current loss (val) 0.4471, best loss (val) 0.3624 
Epoch 73, current loss (training) 0.1467, current loss (val) 0.4467, best loss (val) 0.3624 
Epoch 74, current loss (training) 0.1519, current loss (val) 0.4409, best loss (val) 0.3624 
Epoch 75, current loss (training) 0.1619, current loss (val) 0.4449, best loss (val) 0.3624 
Epoch 76, current loss (training) 0.1551, current loss (val) 0.4504, best loss (val) 0.3624 
Epoch 77, current loss (training) 0.1535, current loss (val) 0.4391, best loss (val) 0.3624 
Epoch 78, current loss (training) 0.1509, current loss (val) 0.4399, best loss (val) 0.3624 
Epoch 79, current loss (training) 0.1454, current loss (val) 0.4348, best loss (val) 0.3624 
Epoch 80, current loss (training) 0.1471, current loss (val) 0.4376, best loss (val) 0.3624 
Epoch 81, current loss (training) 0.1384, current loss (val) 0.4387, best loss (val) 0.3624 
Epoch 82, current loss (training) 0.1452, current loss (val) 0.4537, best loss (val) 0.3624 
Epoch 83, current loss (training) 0.1430, current loss (val) 0.4494, best loss (val) 0.3624 
Epoch 84, current loss (training) 0.1383, current loss (val) 0.4511, best loss (val) 0.3624 
Epoch 85, current loss (training) 0.1382, current loss (val) 0.4527, best loss (val) 0.3624 
Epoch 86, current loss (training) 0.1418, current loss (val) 0.4496, best loss (val) 0.3624 
Epoch 87, current loss (training) 0.1596, current loss (val) 0.4522, best loss (val) 0.3624 
Epoch 88, current loss (training) 0.1644, current loss (val) 0.4685, best loss (val) 0.3624 
Epoch 89, current loss (training) 0.1391, current loss (val) 0.4589, best loss (val) 0.3624 
Epoch 90, current loss (training) 0.1530, current loss (val) 0.4568, best loss (val) 0.3624 
Epoch 91, current loss (training) 0.1387, current loss (val) 0.4436, best loss (val) 0.3624 
Epoch 92, current loss (training) 0.1366, current loss (val) 0.4579, best loss (val) 0.3624 
Epoch 93, current loss (training) 0.1428, current loss (val) 0.4531, best loss (val) 0.3624 
Epoch 94, current loss (training) 0.1481, current loss (val) 0.4586, best loss (val) 0.3624 
Epoch 95, current loss (training) 0.1421, current loss (val) 0.4543, best loss (val) 0.3624 
Epoch 96, current loss (training) 0.1465, current loss (val) 0.4641, best loss (val) 0.3624 
Epoch 97, current loss (training) 0.1443, current loss (val) 0.4541, best loss (val) 0.3624 
Epoch 98, current loss (training) 0.1391, current loss (val) 0.4601, best loss (val) 0.3624 
Epoch 99, current loss (training) 0.1359, current loss (val) 0.4595, best loss (val) 0.3624 
Epoch 100, current loss (training) 0.1343, current loss (val) 0.4570, best loss (val) 0.3624 
Epoch 101, current loss (training) 0.1390, current loss (val) 0.4657, best loss (val) 0.3624 
Epoch 102, current loss (training) 0.1388, current loss (val) 0.4550, best loss (val) 0.3624 
Epoch 103, current loss (training) 0.1383, current loss (val) 0.4472, best loss (val) 0.3624 
Epoch 104, current loss (training) 0.1431, current loss (val) 0.4788, best loss (val) 0.3624 
Epoch 105, current loss (training) 0.1383, current loss (val) 0.4548, best loss (val) 0.3624 
Epoch 106, current loss (training) 0.1322, current loss (val) 0.4647, best loss (val) 0.3624 
Epoch 107, current loss (training) 0.1435, current loss (val) 0.4490, best loss (val) 0.3624 
Epoch 108, current loss (training) 0.1360, current loss (val) 0.4530, best loss (val) 0.3624 
Epoch 109, current loss (training) 0.1353, current loss (val) 0.4696, best loss (val) 0.3624 
Epoch 110, current loss (training) 0.1354, current loss (val) 0.4663, best loss (val) 0.3624 
Epoch 111, current loss (training) 0.1308, current loss (val) 0.4626, best loss (val) 0.3624 
Epoch 112, current loss (training) 0.1361, current loss (val) 0.4640, best loss (val) 0.3624 
Epoch 113, current loss (training) 0.1399, current loss (val) 0.4792, best loss (val) 0.3624 
Epoch 114, current loss (training) 0.1393, current loss (val) 0.4621, best loss (val) 0.3624 
Epoch 115, current loss (training) 0.1294, current loss (val) 0.4642, best loss (val) 0.3624 
Epoch 116, current loss (training) 0.1399, current loss (val) 0.4755, best loss (val) 0.3624 
Epoch 117, current loss (training) 0.1359, current loss (val) 0.4720, best loss (val) 0.3624 
Epoch 118, current loss (training) 0.1376, current loss (val) 0.4765, best loss (val) 0.3624 
Epoch 119, current loss (training) 0.1363, current loss (val) 0.4722, best loss (val) 0.3624 
Epoch 120, current loss (training) 0.1318, current loss (val) 0.4632, best loss (val) 0.3624 
Epoch 121, current loss (training) 0.1318, current loss (val) 0.4715, best loss (val) 0.3624 
Epoch 122, current loss (training) 0.1298, current loss (val) 0.4753, best loss (val) 0.3624 
Epoch 123, current loss (training) 0.1334, current loss (val) 0.4599, best loss (val) 0.3624 
Epoch 124, current loss (training) 0.1328, current loss (val) 0.4603, best loss (val) 0.3624 
Epoch 125, current loss (training) 0.1292, current loss (val) 0.4641, best loss (val) 0.3624 
Epoch 126, current loss (training) 0.1345, current loss (val) 0.4691, best loss (val) 0.3624 
Epoch 127, current loss (training) 0.1314, current loss (val) 0.4719, best loss (val) 0.3624 
Epoch 128, current loss (training) 0.1294, current loss (val) 0.4620, best loss (val) 0.3624 
Epoch 129, current loss (training) 0.1302, current loss (val) 0.4698, best loss (val) 0.3624 
Epoch 130, current loss (training) 0.1317, current loss (val) 0.4757, best loss (val) 0.3624 
Epoch 131, current loss (training) 0.1285, current loss (val) 0.4713, best loss (val) 0.3624 
Epoch 132, current loss (training) 0.1340, current loss (val) 0.4607, best loss (val) 0.3624 
Epoch 133, current loss (training) 0.1390, current loss (val) 0.4899, best loss (val) 0.3624 
Epoch 134, current loss (training) 0.1295, current loss (val) 0.4545, best loss (val) 0.3624 
Epoch 135, current loss (training) 0.1285, current loss (val) 0.4805, best loss (val) 0.3624 
Epoch 136, current loss (training) 0.1421, current loss (val) 0.5001, best loss (val) 0.3624 
Epoch 137, current loss (training) 0.1404, current loss (val) 0.4822, best loss (val) 0.3624 
Epoch 138, current loss (training) 0.1301, current loss (val) 0.4691, best loss (val) 0.3624 
Epoch 139, current loss (training) 0.1259, current loss (val) 0.4776, best loss (val) 0.3624 
Epoch 140, current loss (training) 0.1293, current loss (val) 0.4790, best loss (val) 0.3624 
Epoch 141, current loss (training) 0.1331, current loss (val) 0.4762, best loss (val) 0.3624 
Epoch 142, current loss (training) 0.1394, current loss (val) 0.4848, best loss (val) 0.3624 
Epoch 143, current loss (training) 0.1319, current loss (val) 0.4818, best loss (val) 0.3624 
Epoch 144, current loss (training) 0.1287, current loss (val) 0.4793, best loss (val) 0.3624 
Epoch 145, current loss (training) 0.1266, current loss (val) 0.4733, best loss (val) 0.3624 
Epoch 146, current loss (training) 0.1373, current loss (val) 0.4718, best loss (val) 0.3624 
Epoch 147, current loss (training) 0.1441, current loss (val) 0.4825, best loss (val) 0.3624 
Epoch 148, current loss (training) 0.1315, current loss (val) 0.4804, best loss (val) 0.3624 
Epoch 149, current loss (training) 0.1366, current loss (val) 0.4811, best loss (val) 0.3624 
Epoch 150, current loss (training) 0.1272, current loss (val) 0.4706, best loss (val) 0.3624 
Epoch 151, current loss (training) 0.1299, current loss (val) 0.4653, best loss (val) 0.3624 
Epoch 152, current loss (training) 0.1270, current loss (val) 0.4698, best loss (val) 0.3624 
Epoch 153, current loss (training) 0.1291, current loss (val) 0.4718, best loss (val) 0.3624 
Epoch 154, current loss (training) 0.1291, current loss (val) 0.4675, best loss (val) 0.3624 
Epoch 155, current loss (training) 0.1260, current loss (val) 0.4732, best loss (val) 0.3624 
Epoch 156, current loss (training) 0.1280, current loss (val) 0.4740, best loss (val) 0.3624 
Epoch 157, current loss (training) 0.1212, current loss (val) 0.4765, best loss (val) 0.3624 
Epoch 158, current loss (training) 0.1351, current loss (val) 0.4747, best loss (val) 0.3624 
Epoch 159, current loss (training) 0.1275, current loss (val) 0.4792, best loss (val) 0.3624 
Epoch 160, current loss (training) 0.1258, current loss (val) 0.4766, best loss (val) 0.3624 
Epoch 161, current loss (training) 0.1331, current loss (val) 0.4841, best loss (val) 0.3624 
Epoch 162, current loss (training) 0.1253, current loss (val) 0.4781, best loss (val) 0.3624 
Epoch 163, current loss (training) 0.1273, current loss (val) 0.4631, best loss (val) 0.3624 
Epoch 164, current loss (training) 0.1270, current loss (val) 0.4690, best loss (val) 0.3624 
Epoch 165, current loss (training) 0.1308, current loss (val) 0.4725, best loss (val) 0.3624 
Epoch 166, current loss (training) 0.1282, current loss (val) 0.4749, best loss (val) 0.3624 
Epoch 167, current loss (training) 0.1246, current loss (val) 0.4569, best loss (val) 0.3624 
Epoch 168, current loss (training) 0.1330, current loss (val) 0.4680, best loss (val) 0.3624 
Epoch 169, current loss (training) 0.1286, current loss (val) 0.4712, best loss (val) 0.3624 
Epoch 170, current loss (training) 0.1269, current loss (val) 0.4655, best loss (val) 0.3624 
Epoch 171, current loss (training) 0.1456, current loss (val) 0.4846, best loss (val) 0.3624 
Epoch 172, current loss (training) 0.1256, current loss (val) 0.4611, best loss (val) 0.3624 
Epoch 173, current loss (training) 0.1261, current loss (val) 0.4724, best loss (val) 0.3624 
Epoch 174, current loss (training) 0.1344, current loss (val) 0.4803, best loss (val) 0.3624 
Epoch 175, current loss (training) 0.1298, current loss (val) 0.4612, best loss (val) 0.3624 
Epoch 176, current loss (training) 0.1324, current loss (val) 0.4744, best loss (val) 0.3624 
Epoch 177, current loss (training) 0.1276, current loss (val) 0.4623, best loss (val) 0.3624 
Epoch 178, current loss (training) 0.1246, current loss (val) 0.4683, best loss (val) 0.3624 
Epoch 179, current loss (training) 0.1214, current loss (val) 0.4685, best loss (val) 0.3624 
Epoch 180, current loss (training) 0.1299, current loss (val) 0.4522, best loss (val) 0.3624 
Epoch 181, current loss (training) 0.1258, current loss (val) 0.4670, best loss (val) 0.3624 
Epoch 182, current loss (training) 0.1331, current loss (val) 0.4777, best loss (val) 0.3624 
Epoch 183, current loss (training) 0.1201, current loss (val) 0.4595, best loss (val) 0.3624 
Epoch 184, current loss (training) 0.1256, current loss (val) 0.4553, best loss (val) 0.3624 
Epoch 185, current loss (training) 0.1335, current loss (val) 0.4727, best loss (val) 0.3624 
Epoch 186, current loss (training) 0.1307, current loss (val) 0.4656, best loss (val) 0.3624 
Epoch 187, current loss (training) 0.1259, current loss (val) 0.4690, best loss (val) 0.3624 
Epoch 188, current loss (training) 0.1211, current loss (val) 0.4757, best loss (val) 0.3624 
Epoch 189, current loss (training) 0.1268, current loss (val) 0.4692, best loss (val) 0.3624 
Epoch 190, current loss (training) 0.1229, current loss (val) 0.4663, best loss (val) 0.3624 
Epoch 191, current loss (training) 0.1204, current loss (val) 0.4709, best loss (val) 0.3624 
Epoch 192, current loss (training) 0.1404, current loss (val) 0.4706, best loss (val) 0.3624 
Epoch 193, current loss (training) 0.1371, current loss (val) 0.4776, best loss (val) 0.3624 
Epoch 194, current loss (training) 0.1234, current loss (val) 0.4638, best loss (val) 0.3624 
Epoch 195, current loss (training) 0.1274, current loss (val) 0.4921, best loss (val) 0.3624 
Epoch 196, current loss (training) 0.1236, current loss (val) 0.4754, best loss (val) 0.3624 
Epoch 197, current loss (training) 0.1322, current loss (val) 0.4806, best loss (val) 0.3624 
Epoch 198, current loss (training) 0.1362, current loss (val) 0.4815, best loss (val) 0.3624 
Epoch 199, current loss (training) 0.1292, current loss (val) 0.4716, best loss (val) 0.3624 
Epoch 200, current loss (training) 0.1290, current loss (val) 0.4735, best loss (val) 0.3624 
Epoch 201, current loss (training) 0.1280, current loss (val) 0.4798, best loss (val) 0.3624 
Epoch 202, current loss (training) 0.1293, current loss (val) 0.4819, best loss (val) 0.3624 
Epoch 203, current loss (training) 0.1328, current loss (val) 0.4857, best loss (val) 0.3624 
Epoch 204, current loss (training) 0.1235, current loss (val) 0.4777, best loss (val) 0.3624 
Epoch 205, current loss (training) 0.1206, current loss (val) 0.4768, best loss (val) 0.3624 
Epoch 206, current loss (training) 0.1205, current loss (val) 0.4709, best loss (val) 0.3624 
Epoch 207, current loss (training) 0.1189, current loss (val) 0.4685, best loss (val) 0.3624 
Epoch 208, current loss (training) 0.1374, current loss (val) 0.4913, best loss (val) 0.3624 
Epoch 209, current loss (training) 0.1235, current loss (val) 0.4866, best loss (val) 0.3624 
Epoch 210, current loss (training) 0.1241, current loss (val) 0.4714, best loss (val) 0.3624 
Epoch 211, current loss (training) 0.1257, current loss (val) 0.4762, best loss (val) 0.3624 
Epoch 212, current loss (training) 0.1254, current loss (val) 0.4787, best loss (val) 0.3624 
Epoch 213, current loss (training) 0.1264, current loss (val) 0.4920, best loss (val) 0.3624 
Epoch 214, current loss (training) 0.1277, current loss (val) 0.4703, best loss (val) 0.3624 
Epoch 215, current loss (training) 0.1202, current loss (val) 0.4683, best loss (val) 0.3624 
Epoch 216, current loss (training) 0.1232, current loss (val) 0.4696, best loss (val) 0.3624 
Epoch 217, current loss (training) 0.1232, current loss (val) 0.4769, best loss (val) 0.3624 
Epoch 218, current loss (training) 0.1266, current loss (val) 0.4833, best loss (val) 0.3624 
Epoch 219, current loss (training) 0.1169, current loss (val) 0.4764, best loss (val) 0.3624 
Epoch 220, current loss (training) 0.1320, current loss (val) 0.4696, best loss (val) 0.3624 
Epoch 221, current loss (training) 0.1256, current loss (val) 0.4847, best loss (val) 0.3624 
Epoch 222, current loss (training) 0.1283, current loss (val) 0.4664, best loss (val) 0.3624 
Epoch 223, current loss (training) 0.1226, current loss (val) 0.4666, best loss (val) 0.3624 
Epoch 224, current loss (training) 0.1307, current loss (val) 0.4738, best loss (val) 0.3624 
Epoch 225, current loss (training) 0.1258, current loss (val) 0.4786, best loss (val) 0.3624 
Epoch 226, current loss (training) 0.1246, current loss (val) 0.4937, best loss (val) 0.3624 
Epoch 227, current loss (training) 0.1283, current loss (val) 0.4739, best loss (val) 0.3624 
Epoch 228, current loss (training) 0.1258, current loss (val) 0.4732, best loss (val) 0.3624 
Epoch 229, current loss (training) 0.1205, current loss (val) 0.4857, best loss (val) 0.3624 
Epoch 230, current loss (training) 0.1278, current loss (val) 0.4893, best loss (val) 0.3624 
Epoch 231, current loss (training) 0.1316, current loss (val) 0.4887, best loss (val) 0.3624 
Epoch 232, current loss (training) 0.1318, current loss (val) 0.4810, best loss (val) 0.3624 
Epoch 233, current loss (training) 0.1280, current loss (val) 0.4653, best loss (val) 0.3624 
Epoch 234, current loss (training) 0.1247, current loss (val) 0.4933, best loss (val) 0.3624 
Epoch 235, current loss (training) 0.1292, current loss (val) 0.4901, best loss (val) 0.3624 
Epoch 236, current loss (training) 0.1260, current loss (val) 0.4837, best loss (val) 0.3624 
Epoch 237, current loss (training) 0.1226, current loss (val) 0.4843, best loss (val) 0.3624 
Epoch 238, current loss (training) 0.1303, current loss (val) 0.4773, best loss (val) 0.3624 
Epoch 239, current loss (training) 0.1252, current loss (val) 0.4745, best loss (val) 0.3624 
Epoch 240, current loss (training) 0.1248, current loss (val) 0.4746, best loss (val) 0.3624 
Epoch 241, current loss (training) 0.1301, current loss (val) 0.4685, best loss (val) 0.3624 
Epoch 242, current loss (training) 0.1212, current loss (val) 0.4812, best loss (val) 0.3624 
Epoch 243, current loss (training) 0.1233, current loss (val) 0.4744, best loss (val) 0.3624 
Epoch 244, current loss (training) 0.1234, current loss (val) 0.4909, best loss (val) 0.3624 
Epoch 245, current loss (training) 0.1250, current loss (val) 0.4876, best loss (val) 0.3624 
Epoch 246, current loss (training) 0.1220, current loss (val) 0.4715, best loss (val) 0.3624 
Epoch 247, current loss (training) 0.1166, current loss (val) 0.4762, best loss (val) 0.3624 
Epoch 248, current loss (training) 0.1201, current loss (val) 0.4768, best loss (val) 0.3624 
Epoch 249, current loss (training) 0.1247, current loss (val) 0.4831, best loss (val) 0.3624 
Epoch 250, current loss (training) 0.1219, current loss (val) 0.4794, best loss (val) 0.3624 
0.3623774
run_time_first_training_cycle:  40313.58 

Epochs 250, batch size, 200
Nbr training obs 500000, nbr parameters 115654, obs/parameters 4.32

Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
end script
Round:1
Round:5
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.922763 seconds (4.60 M allocations: 2.125 GiB, 3.16% gc time)
Round:9
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 27.299994 seconds (4.60 M allocations: 2.125 GiB, 1.48% gc time)
Round:13
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 18.084406 seconds (4.60 M allocations: 2.125 GiB, 2.20% gc time)
Round:17
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.795480 seconds (4.60 M allocations: 2.125 GiB, 3.28% gc time)
Round:21
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  9.979793 seconds (4.60 M allocations: 2.125 GiB, 3.54% gc time)
Round:25
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
 10.188686 seconds (4.60 M allocations: 2.125 GiB, 3.44% gc time)
Round:29
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  9.658169 seconds (4.60 M allocations: 2.125 GiB, 3.57% gc time)
Round:33
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  9.621646 seconds (4.60 M allocations: 2.125 GiB, 3.58% gc time)
Round:37
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
Percentage done:  70.00 %
Percentage done:  80.00 %
Percentage done:  90.00 %
Percentage done:  100.00 %
Ending abc-rs
  8.860770 seconds (4.60 M allocations: 2.125 GiB, 3.86% gc time)
Round:41
Starting abc-rs
Percentage done:  10.00 %
Percentage done:  20.00 %
Percentage done:  30.00 %
Percentage done:  40.00 %
Percentage done:  50.00 %
Percentage done:  60.00 %
