Tue Oct 30 10:06:55 2018       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 396.44                 Driver Version: 396.44                    |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           On   | 00000000:04:00.0 Off |                    0 |
| N/A   25C    P8    26W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           On   | 00000000:05:00.0 Off |                    0 |
| N/A   29C    P8    29W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           On   | 00000000:84:00.0 Off |                    0 |
| N/A   23C    P8    26W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           On   | 00000000:85:00.0 Off |                    0 |
| N/A   30C    P8    29W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
cnn
standard
500
2
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
Loading MA2 model
Nbr training obs 100000, nbr parameters 48503, obs/parameters 2.06
0
Starting training
Epoch 1, current loss (training) 0.0720, current loss (val) 0.0743
Epoch 2, current loss (training) 0.0561, current loss (val) 0.0591
Epoch 3, current loss (training) 0.0551, current loss (val) 0.0553
Epoch 4, current loss (training) 0.0471, current loss (val) 0.0496
Epoch 5, current loss (training) 0.0490, current loss (val) 0.0495
Epoch 6, current loss (training) 0.0459, current loss (val) 0.0478
Epoch 7, current loss (training) 0.0437, current loss (val) 0.0459
Epoch 8, current loss (training) 0.0496, current loss (val) 0.0523
Epoch 9, current loss (training) 0.0461, current loss (val) 0.0489
Epoch 10, current loss (training) 0.0413, current loss (val) 0.0434
Epoch 11, current loss (training) 0.0412, current loss (val) 0.0428
Epoch 12, current loss (training) 0.0442, current loss (val) 0.0459
Epoch 13, current loss (training) 0.0392, current loss (val) 0.0404
Epoch 14, current loss (training) 0.0393, current loss (val) 0.0412
Epoch 15, current loss (training) 0.0448, current loss (val) 0.0457
Epoch 16, current loss (training) 0.0376, current loss (val) 0.0406
Epoch 17, current loss (training) 0.0346, current loss (val) 0.0371
Epoch 18, current loss (training) 0.0346, current loss (val) 0.0364
Epoch 19, current loss (training) 0.0339, current loss (val) 0.0367
Epoch 20, current loss (training) 0.0335, current loss (val) 0.0357
Epoch 21, current loss (training) 0.0339, current loss (val) 0.0361
Epoch 22, current loss (training) 0.0362, current loss (val) 0.0390
Epoch 23, current loss (training) 0.0348, current loss (val) 0.0374
Epoch 24, current loss (training) 0.0335, current loss (val) 0.0366
Epoch 25, current loss (training) 0.0320, current loss (val) 0.0348
Epoch 26, current loss (training) 0.0303, current loss (val) 0.0344
Epoch 27, current loss (training) 0.0323, current loss (val) 0.0359
Epoch 28, current loss (training) 0.0308, current loss (val) 0.0345
Epoch 29, current loss (training) 0.0306, current loss (val) 0.0335
Epoch 30, current loss (training) 0.0304, current loss (val) 0.0341
Epoch 31, current loss (training) 0.0320, current loss (val) 0.0348
Epoch 32, current loss (training) 0.0337, current loss (val) 0.0369
Epoch 33, current loss (training) 0.0301, current loss (val) 0.0342
Epoch 34, current loss (training) 0.0307, current loss (val) 0.0335
Epoch 35, current loss (training) 0.0301, current loss (val) 0.0337
