Epoch 38, current loss (training) 0.0247, current loss (val) 0.0350
Epoch 39, current loss (training) 0.0245, current loss (val) 0.0352
Epoch 40, current loss (training) 0.0248, current loss (val) 0.0355
Epoch 41, current loss (training) 0.0245, current loss (val) 0.0354
Epoch 42, current loss (training) 0.0241, current loss (val) 0.0354
Epoch 43, current loss (training) 0.0232, current loss (val) 0.0350
Epoch 44, current loss (training) 0.0232, current loss (val) 0.0351
Epoch 45, current loss (training) 0.0240, current loss (val) 0.0352
Epoch 46, current loss (training) 0.0238, current loss (val) 0.0354
Epoch 47, current loss (training) 0.0237, current loss (val) 0.0354
Epoch 48, current loss (training) 0.0241, current loss (val) 0.0354
Epoch 49, current loss (training) 0.0230, current loss (val) 0.0350
Epoch 50, current loss (training) 0.0238, current loss (val) 0.0351
Epoch 51, current loss (training) 0.0234, current loss (val) 0.0347
Epoch 52, current loss (training) 0.0236, current loss (val) 0.0353
Epoch 53, current loss (training) 0.0231, current loss (val) 0.0351
Epoch 54, current loss (training) 0.0229, current loss (val) 0.0347
Epoch 55, current loss (training) 0.0240, current loss (val) 0.0358
Epoch 56, current loss (training) 0.0228, current loss (val) 0.0357
Epoch 57, current loss (training) 0.0226, current loss (val) 0.0349
Epoch 58, current loss (training) 0.0228, current loss (val) 0.0349
Epoch 59, current loss (training) 0.0223, current loss (val) 0.0352
Epoch 60, current loss (training) 0.0222, current loss (val) 0.0351
Epoch 61, current loss (training) 0.0222, current loss (val) 0.0351
Epoch 62, current loss (training) 0.0226, current loss (val) 0.0348
Epoch 63, current loss (training) 0.0233, current loss (val) 0.0357
Epoch 64, current loss (training) 0.0225, current loss (val) 0.0352
Epoch 65, current loss (training) 0.0220, current loss (val) 0.0353
Epoch 66, current loss (training) 0.0223, current loss (val) 0.0349
Epoch 67, current loss (training) 0.0221, current loss (val) 0.0353
Epoch 68, current loss (training) 0.0218, current loss (val) 0.0352
Epoch 69, current loss (training) 0.0225, current loss (val) 0.0356
Epoch 70, current loss (training) 0.0222, current loss (val) 0.0354
Epoch 71, current loss (training) 0.0222, current loss (val) 0.0348
Epoch 72, current loss (training) 0.0233, current loss (val) 0.0367
Epoch 73, current loss (training) 0.0224, current loss (val) 0.0349
Epoch 74, current loss (training) 0.0227, current loss (val) 0.0363
Epoch 75, current loss (training) 0.0221, current loss (val) 0.0350
Epoch 76, current loss (training) 0.0227, current loss (val) 0.0355
Epoch 77, current loss (training) 0.0224, current loss (val) 0.0353
Epoch 78, current loss (training) 0.0222, current loss (val) 0.0358
Epoch 79, current loss (training) 0.0215, current loss (val) 0.0350
Epoch 80, current loss (training) 0.0219, current loss (val) 0.0352
Epoch 81, current loss (training) 0.0220, current loss (val) 0.0351
Epoch 82, current loss (training) 0.0220, current loss (val) 0.0352
Epoch 83, current loss (training) 0.0213, current loss (val) 0.0349
Epoch 84, current loss (training) 0.0215, current loss (val) 0.0349
Epoch 85, current loss (training) 0.0217, current loss (val) 0.0356
Epoch 86, current loss (training) 0.0210, current loss (val) 0.0350
Epoch 87, current loss (training) 0.0216, current loss (val) 0.0357
Epoch 88, current loss (training) 0.0212, current loss (val) 0.0354
Epoch 89, current loss (training) 0.0210, current loss (val) 0.0355
Epoch 90, current loss (training) 0.0207, current loss (val) 0.0349
Epoch 91, current loss (training) 0.0208, current loss (val) 0.0355
Epoch 92, current loss (training) 0.0216, current loss (val) 0.0354
Epoch 93, current loss (training) 0.0218, current loss (val) 0.0359
Epoch 94, current loss (training) 0.0210, current loss (val) 0.0350
Epoch 95, current loss (training) 0.0215, current loss (val) 0.0353
Epoch 96, current loss (training) 0.0219, current loss (val) 0.0356
Epoch 97, current loss (training) 0.0210, current loss (val) 0.0353
Epoch 98, current loss (training) 0.0211, current loss (val) 0.0351
Epoch 99, current loss (training) 0.0211, current loss (val) 0.0358
Epoch 100, current loss (training) 0.0209, current loss (val) 0.0350
Epoch 101, current loss (training) 0.0208, current loss (val) 0.0352
Epoch 102, current loss (training) 0.0208, current loss (val) 0.0354
Epoch 103, current loss (training) 0.0213, current loss (val) 0.0358
Epoch 104, current loss (training) 0.0203, current loss (val) 0.0353
Epoch 105, current loss (training) 0.0203, current loss (val) 0.0353
Epoch 106, current loss (training) 0.0204, current loss (val) 0.0352
Epoch 107, current loss (training) 0.0204, current loss (val) 0.0354
Epoch 108, current loss (training) 0.0209, current loss (val) 0.0352
Epoch 109, current loss (training) 0.0212, current loss (val) 0.0355
Epoch 110, current loss (training) 0.0200, current loss (val) 0.0353
Epoch 111, current loss (training) 0.0201, current loss (val) 0.0355
Epoch 112, current loss (training) 0.0215, current loss (val) 0.0355
Epoch 113, current loss (training) 0.0210, current loss (val) 0.0358
Epoch 114, current loss (training) 0.0210, current loss (val) 0.0357
Epoch 115, current loss (training) 0.0198, current loss (val) 0.0356
Epoch 116, current loss (training) 0.0212, current loss (val) 0.0359
Epoch 117, current loss (training) 0.0206, current loss (val) 0.0354
Epoch 118, current loss (training) 0.0211, current loss (val) 0.0360
Epoch 119, current loss (training) 0.0199, current loss (val) 0.0356
Epoch 120, current loss (training) 0.0210, current loss (val) 0.0357
Epoch 121, current loss (training) 0.0206, current loss (val) 0.0360
Epoch 122, current loss (training) 0.0204, current loss (val) 0.0353
Epoch 123, current loss (training) 0.0210, current loss (val) 0.0354
Epoch 124, current loss (training) 0.0200, current loss (val) 0.0353
Epoch 125, current loss (training) 0.0203, current loss (val) 0.0361
Epoch 126, current loss (training) 0.0200, current loss (val) 0.0357
Epoch 127, current loss (training) 0.0199, current loss (val) 0.0355
Epoch 128, current loss (training) 0.0202, current loss (val) 0.0355
Epoch 129, current loss (training) 0.0198, current loss (val) 0.0355
Epoch 130, current loss (training) 0.0205, current loss (val) 0.0359
Epoch 131, current loss (training) 0.0201, current loss (val) 0.0356
Epoch 132, current loss (training) 0.0200, current loss (val) 0.0356
Epoch 133, current loss (training) 0.0203, current loss (val) 0.0358
Epoch 134, current loss (training) 0.0205, current loss (val) 0.0358
Epoch 135, current loss (training) 0.0202, current loss (val) 0.0355
Epoch 136, current loss (training) 0.0208, current loss (val) 0.0359
Epoch 137, current loss (training) 0.0206, current loss (val) 0.0364
Epoch 138, current loss (training) 0.0197, current loss (val) 0.0356
Epoch 139, current loss (training) 0.0206, current loss (val) 0.0357
Epoch 140, current loss (training) 0.0200, current loss (val) 0.0353
Epoch 141, current loss (training) 0.0206, current loss (val) 0.0359
Epoch 142, current loss (training) 0.0193, current loss (val) 0.0359
Epoch 143, current loss (training) 0.0197, current loss (val) 0.0357
Epoch 144, current loss (training) 0.0199, current loss (val) 0.0359
Epoch 145, current loss (training) 0.0194, current loss (val) 0.0356
Epoch 146, current loss (training) 0.0192, current loss (val) 0.0355
Epoch 147, current loss (training) 0.0198, current loss (val) 0.0359
Epoch 148, current loss (training) 0.0197, current loss (val) 0.0357
Epoch 149, current loss (training) 0.0199, current loss (val) 0.0355
Epoch 150, current loss (training) 0.0196, current loss (val) 0.0362
Epoch 151, current loss (training) 0.0202, current loss (val) 0.0358
Epoch 152, current loss (training) 0.0202, current loss (val) 0.0361
Epoch 153, current loss (training) 0.0203, current loss (val) 0.0363
Epoch 154, current loss (training) 0.0190, current loss (val) 0.0358
Epoch 155, current loss (training) 0.0191, current loss (val) 0.0356
Epoch 156, current loss (training) 0.0196, current loss (val) 0.0360
Epoch 157, current loss (training) 0.0197, current loss (val) 0.0356
Epoch 158, current loss (training) 0.0192, current loss (val) 0.0359
Epoch 159, current loss (training) 0.0195, current loss (val) 0.0355
Epoch 160, current loss (training) 0.0198, current loss (val) 0.0364
Epoch 161, current loss (training) 0.0193, current loss (val) 0.0361
Epoch 162, current loss (training) 0.0201, current loss (val) 0.0362
Epoch 163, current loss (training) 0.0199, current loss (val) 0.0361
Epoch 164, current loss (training) 0.0205, current loss (val) 0.0371
Epoch 165, current loss (training) 0.0199, current loss (val) 0.0361
Epoch 166, current loss (training) 0.0196, current loss (val) 0.0359
Epoch 167, current loss (training) 0.0192, current loss (val) 0.0362
Epoch 168, current loss (training) 0.0197, current loss (val) 0.0359
Epoch 169, current loss (training) 0.0192, current loss (val) 0.0362
Epoch 170, current loss (training) 0.0200, current loss (val) 0.0367
Epoch 171, current loss (training) 0.0196, current loss (val) 0.0364
Epoch 172, current loss (training) 0.0194, current loss (val) 0.0362
Epoch 173, current loss (training) 0.0192, current loss (val) 0.0363
Epoch 174, current loss (training) 0.0195, current loss (val) 0.0362
Epoch 175, current loss (training) 0.0200, current loss (val) 0.0367
Epoch 176, current loss (training) 0.0203, current loss (val) 0.0365
Epoch 177, current loss (training) 0.0198, current loss (val) 0.0362
Epoch 178, current loss (training) 0.0195, current loss (val) 0.0360
Epoch 179, current loss (training) 0.0187, current loss (val) 0.0360
Epoch 180, current loss (training) 0.0196, current loss (val) 0.0366
Epoch 181, current loss (training) 0.0195, current loss (val) 0.0360
Epoch 182, current loss (training) 0.0192, current loss (val) 0.0360
Epoch 183, current loss (training) 0.0194, current loss (val) 0.0365
Epoch 184, current loss (training) 0.0192, current loss (val) 0.0362
Epoch 185, current loss (training) 0.0197, current loss (val) 0.0367
Epoch 186, current loss (training) 0.0197, current loss (val) 0.0367
Epoch 187, current loss (training) 0.0193, current loss (val) 0.0360
Epoch 188, current loss (training) 0.0193, current loss (val) 0.0362
Epoch 189, current loss (training) 0.0187, current loss (val) 0.0362
Epoch 190, current loss (training) 0.0200, current loss (val) 0.0372
Epoch 191, current loss (training) 0.0194, current loss (val) 0.0363
Epoch 192, current loss (training) 0.0195, current loss (val) 0.0369
Epoch 193, current loss (training) 0.0195, current loss (val) 0.0366
Epoch 194, current loss (training) 0.0197, current loss (val) 0.0365
Epoch 195, current loss (training) 0.0193, current loss (val) 0.0363
Epoch 196, current loss (training) 0.0193, current loss (val) 0.0365
Epoch 197, current loss (training) 0.0198, current loss (val) 0.0361
Epoch 198, current loss (training) 0.0191, current loss (val) 0.0366
Epoch 199, current loss (training) 0.0185, current loss (val) 0.0363
Epoch 200, current loss (training) 0.0192, current loss (val) 0.0365
Epoch 201, current loss (training) 0.0191, current loss (val) 0.0361
Epoch 202, current loss (training) 0.0185, current loss (val) 0.0360
Epoch 203, current loss (training) 0.0186, current loss (val) 0.0365
Epoch 204, current loss (training) 0.0189, current loss (val) 0.0362
Epoch 205, current loss (training) 0.0197, current loss (val) 0.0371
Epoch 206, current loss (training) 0.0190, current loss (val) 0.0362
Epoch 207, current loss (training) 0.0191, current loss (val) 0.0361
Epoch 208, current loss (training) 0.0197, current loss (val) 0.0366
Epoch 209, current loss (training) 0.0195, current loss (val) 0.0368
Epoch 210, current loss (training) 0.0195, current loss (val) 0.0370
Epoch 211, current loss (training) 0.0187, current loss (val) 0.0365
Epoch 212, current loss (training) 0.0192, current loss (val) 0.0369
Epoch 213, current loss (training) 0.0194, current loss (val) 0.0366
Epoch 214, current loss (training) 0.0190, current loss (val) 0.0361
Epoch 215, current loss (training) 0.0198, current loss (val) 0.0363
Epoch 216, current loss (training) 0.0194, current loss (val) 0.0369
Epoch 217, current loss (training) 0.0191, current loss (val) 0.0367
Epoch 218, current loss (training) 0.0185, current loss (val) 0.0369
Epoch 219, current loss (training) 0.0195, current loss (val) 0.0371
Epoch 220, current loss (training) 0.0195, current loss (val) 0.0370
Epoch 221, current loss (training) 0.0193, current loss (val) 0.0367
Epoch 222, current loss (training) 0.0185, current loss (val) 0.0361
Epoch 223, current loss (training) 0.0193, current loss (val) 0.0371
Epoch 224, current loss (training) 0.0190, current loss (val) 0.0365
Epoch 225, current loss (training) 0.0188, current loss (val) 0.0366
Epoch 226, current loss (training) 0.0191, current loss (val) 0.0366
Epoch 227, current loss (training) 0.0187, current loss (val) 0.0366
Epoch 228, current loss (training) 0.0190, current loss (val) 0.0364
Epoch 229, current loss (training) 0.0190, current loss (val) 0.0366
Epoch 230, current loss (training) 0.0192, current loss (val) 0.0372
Epoch 231, current loss (training) 0.0184, current loss (val) 0.0369
Epoch 232, current loss (training) 0.0194, current loss (val) 0.0367
Epoch 233, current loss (training) 0.0189, current loss (val) 0.0371
Epoch 234, current loss (training) 0.0199, current loss (val) 0.0366
Epoch 235, current loss (training) 0.0188, current loss (val) 0.0367
Epoch 236, current loss (training) 0.0192, current loss (val) 0.0373
Epoch 237, current loss (training) 0.0190, current loss (val) 0.0364
Epoch 238, current loss (training) 0.0187, current loss (val) 0.0367
Epoch 239, current loss (training) 0.0186, current loss (val) 0.0372
Epoch 240, current loss (training) 0.0196, current loss (val) 0.0365
Epoch 241, current loss (training) 0.0186, current loss (val) 0.0364
Epoch 242, current loss (training) 0.0187, current loss (val) 0.0370
Epoch 243, current loss (training) 0.0193, current loss (val) 0.0376
Epoch 244, current loss (training) 0.0193, current loss (val) 0.0373
Epoch 245, current loss (training) 0.0185, current loss (val) 0.0369
Epoch 246, current loss (training) 0.0183, current loss (val) 0.0365
Epoch 247, current loss (training) 0.0194, current loss (val) 0.0370
Epoch 248, current loss (training) 0.0186, current loss (val) 0.0360
Epoch 249, current loss (training) 0.0191, current loss (val) 0.0365
Epoch 250, current loss (training) 0.0189, current loss (val) 0.0366
Epoch 251, current loss (training) 0.0194, current loss (val) 0.0363
Epoch 252, current loss (training) 0.0185, current loss (val) 0.0367
Epoch 253, current loss (training) 0.0190, current loss (val) 0.0368
Epoch 254, current loss (training) 0.0189, current loss (val) 0.0366
Epoch 255, current loss (training) 0.0191, current loss (val) 0.0368
Epoch 256, current loss (training) 0.0192, current loss (val) 0.0372
Epoch 257, current loss (training) 0.0188, current loss (val) 0.0370
Epoch 258, current loss (training) 0.0190, current loss (val) 0.0369
Epoch 259, current loss (training) 0.0194, current loss (val) 0.0371
Epoch 260, current loss (training) 0.0196, current loss (val) 0.0380
Epoch 261, current loss (training) 0.0190, current loss (val) 0.0370
Epoch 262, current loss (training) 0.0187, current loss (val) 0.0372
Epoch 263, current loss (training) 0.0189, current loss (val) 0.0368
Epoch 264, current loss (training) 0.0189, current loss (val) 0.0372
Epoch 265, current loss (training) 0.0187, current loss (val) 0.0367
Epoch 266, current loss (training) 0.0180, current loss (val) 0.0371
Epoch 267, current loss (training) 0.0194, current loss (val) 0.0369
Epoch 268, current loss (training) 0.0184, current loss (val) 0.0366
Epoch 269, current loss (training) 0.0188, current loss (val) 0.0366
Epoch 270, current loss (training) 0.0188, current loss (val) 0.0369
Epoch 271, current loss (training) 0.0190, current loss (val) 0.0362
Epoch 272, current loss (training) 0.0188, current loss (val) 0.0371
Epoch 273, current loss (training) 0.0186, current loss (val) 0.0370
Epoch 274, current loss (training) 0.0183, current loss (val) 0.0368
Epoch 275, current loss (training) 0.0186, current loss (val) 0.0364
Epoch 276, current loss (training) 0.0193, current loss (val) 0.0364
Epoch 277, current loss (training) 0.0192, current loss (val) 0.0369
Epoch 278, current loss (training) 0.0189, current loss (val) 0.0367
Epoch 279, current loss (training) 0.0179, current loss (val) 0.0368
Epoch 280, current loss (training) 0.0184, current loss (val) 0.0373
Epoch 281, current loss (training) 0.0186, current loss (val) 0.0368
Epoch 282, current loss (training) 0.0194, current loss (val) 0.0374
Epoch 283, current loss (training) 0.0186, current loss (val) 0.0366
Epoch 284, current loss (training) 0.0184, current loss (val) 0.0369
Epoch 285, current loss (training) 0.0186, current loss (val) 0.0369
Epoch 286, current loss (training) 0.0197, current loss (val) 0.0376
Epoch 287, current loss (training) 0.0188, current loss (val) 0.0375
Epoch 288, current loss (training) 0.0191, current loss (val) 0.0371
Epoch 289, current loss (training) 0.0186, current loss (val) 0.0368
Epoch 290, current loss (training) 0.0187, current loss (val) 0.0373
Epoch 291, current loss (training) 0.0192, current loss (val) 0.0371
Epoch 292, current loss (training) 0.0191, current loss (val) 0.0381
Epoch 293, current loss (training) 0.0189, current loss (val) 0.0374
Epoch 294, current loss (training) 0.0184, current loss (val) 0.0371
Epoch 295, current loss (training) 0.0186, current loss (val) 0.0366
Epoch 296, current loss (training) 0.0185, current loss (val) 0.0369
Epoch 297, current loss (training) 0.0201, current loss (val) 0.0380
Epoch 298, current loss (training) 0.0184, current loss (val) 0.0372
Epoch 299, current loss (training) 0.0183, current loss (val) 0.0367
Epoch 300, current loss (training) 0.0190, current loss (val) 0.0372
Epoch 301, current loss (training) 0.0183, current loss (val) 0.0370
Epoch 302, current loss (training) 0.0188, current loss (val) 0.0373
Epoch 303, current loss (training) 0.0190, current loss (val) 0.0374
Epoch 304, current loss (training) 0.0192, current loss (val) 0.0379
Epoch 305, current loss (training) 0.0180, current loss (val) 0.0370
Epoch 306, current loss (training) 0.0184, current loss (val) 0.0370
Epoch 307, current loss (training) 0.0186, current loss (val) 0.0372
Epoch 308, current loss (training) 0.0191, current loss (val) 0.0375
Epoch 309, current loss (training) 0.0187, current loss (val) 0.0370
Epoch 310, current loss (training) 0.0182, current loss (val) 0.0368
Epoch 311, current loss (training) 0.0183, current loss (val) 0.0373
Epoch 312, current loss (training) 0.0184, current loss (val) 0.0371
Epoch 313, current loss (training) 0.0184, current loss (val) 0.0372
Epoch 314, current loss (training) 0.0187, current loss (val) 0.0367
Epoch 315, current loss (training) 0.0191, current loss (val) 0.0372
Epoch 316, current loss (training) 0.0186, current loss (val) 0.0371
Epoch 317, current loss (training) 0.0181, current loss (val) 0.0370
Epoch 318, current loss (training) 0.0187, current loss (val) 0.0373
Epoch 319, current loss (training) 0.0184, current loss (val) 0.0371
Epoch 320, current loss (training) 0.0188, current loss (val) 0.0371
Epoch 321, current loss (training) 0.0187, current loss (val) 0.0373
Epoch 322, current loss (training) 0.0191, current loss (val) 0.0373
Epoch 323, current loss (training) 0.0198, current loss (val) 0.0378
Epoch 324, current loss (training) 0.0178, current loss (val) 0.0370
Epoch 325, current loss (training) 0.0189, current loss (val) 0.0374
Epoch 326, current loss (training) 0.0203, current loss (val) 0.0385
Epoch 327, current loss (training) 0.0195, current loss (val) 0.0379
Epoch 328, current loss (training) 0.0190, current loss (val) 0.0380
Epoch 329, current loss (training) 0.0182, current loss (val) 0.0370
Epoch 330, current loss (training) 0.0192, current loss (val) 0.0378
Epoch 331, current loss (training) 0.0187, current loss (val) 0.0376
Epoch 332, current loss (training) 0.0187, current loss (val) 0.0374
Epoch 333, current loss (training) 0.0187, current loss (val) 0.0370
Epoch 334, current loss (training) 0.0177, current loss (val) 0.0368
Epoch 335, current loss (training) 0.0189, current loss (val) 0.0379
Epoch 336, current loss (training) 0.0187, current loss (val) 0.0372
Epoch 337, current loss (training) 0.0187, current loss (val) 0.0370
Epoch 338, current loss (training) 0.0182, current loss (val) 0.0371
Epoch 339, current loss (training) 0.0187, current loss (val) 0.0369
Epoch 340, current loss (training) 0.0180, current loss (val) 0.0367
Epoch 341, current loss (training) 0.0186, current loss (val) 0.0380
Epoch 342, current loss (training) 0.0185, current loss (val) 0.0375
Epoch 343, current loss (training) 0.0192, current loss (val) 0.0379
Epoch 344, current loss (training) 0.0182, current loss (val) 0.0373
Epoch 345, current loss (training) 0.0187, current loss (val) 0.0371
Epoch 346, current loss (training) 0.0180, current loss (val) 0.0371
Epoch 347, current loss (training) 0.0183, current loss (val) 0.0374
Epoch 348, current loss (training) 0.0190, current loss (val) 0.0373
Epoch 349, current loss (training) 0.0183, current loss (val) 0.0372
Epoch 350, current loss (training) 0.0183, current loss (val) 0.0375
Epoch 351, current loss (training) 0.0189, current loss (val) 0.0376
Epoch 352, current loss (training) 0.0191, current loss (val) 0.0377
Epoch 353, current loss (training) 0.0188, current loss (val) 0.0373
Epoch 354, current loss (training) 0.0181, current loss (val) 0.0373
Epoch 355, current loss (training) 0.0187, current loss (val) 0.0375
Epoch 356, current loss (training) 0.0186, current loss (val) 0.0374
Epoch 357, current loss (training) 0.0180, current loss (val) 0.0370
Epoch 358, current loss (training) 0.0179, current loss (val) 0.0376
Epoch 359, current loss (training) 0.0182, current loss (val) 0.0372
Epoch 360, current loss (training) 0.0184, current loss (val) 0.0372
Epoch 361, current loss (training) 0.0185, current loss (val) 0.0374
Epoch 362, current loss (training) 0.0182, current loss (val) 0.0370
Epoch 363, current loss (training) 0.0182, current loss (val) 0.0371
Epoch 364, current loss (training) 0.0189, current loss (val) 0.0378
Epoch 365, current loss (training) 0.0180, current loss (val) 0.0371
Epoch 366, current loss (training) 0.0184, current loss (val) 0.0371
Epoch 367, current loss (training) 0.0183, current loss (val) 0.0375
Epoch 368, current loss (training) 0.0184, current loss (val) 0.0372
Epoch 369, current loss (training) 0.0182, current loss (val) 0.0376
Epoch 370, current loss (training) 0.0184, current loss (val) 0.0373
Epoch 371, current loss (training) 0.0183, current loss (val) 0.0373
Epoch 372, current loss (training) 0.0187, current loss (val) 0.0370
Epoch 373, current loss (training) 0.0189, current loss (val) 0.0372
Epoch 374, current loss (training) 0.0177, current loss (val) 0.0371
Epoch 375, current loss (training) 0.0183, current loss (val) 0.0373
Epoch 376, current loss (training) 0.0185, current loss (val) 0.0374
Epoch 377, current loss (training) 0.0199, current loss (val) 0.0375
Epoch 378, current loss (training) 0.0185, current loss (val) 0.0370
Epoch 379, current loss (training) 0.0184, current loss (val) 0.0378
Epoch 380, current loss (training) 0.0180, current loss (val) 0.0371
Epoch 381, current loss (training) 0.0181, current loss (val) 0.0374
Epoch 382, current loss (training) 0.0180, current loss (val) 0.0372
Epoch 383, current loss (training) 0.0177, current loss (val) 0.0371
Epoch 384, current loss (training) 0.0190, current loss (val) 0.0371
Epoch 385, current loss (training) 0.0186, current loss (val) 0.0374
Epoch 386, current loss (training) 0.0187, current loss (val) 0.0381
Epoch 387, current loss (training) 0.0182, current loss (val) 0.0376
Epoch 388, current loss (training) 0.0182, current loss (val) 0.0371
Epoch 389, current loss (training) 0.0185, current loss (val) 0.0381
Epoch 390, current loss (training) 0.0185, current loss (val) 0.0377
Epoch 391, current loss (training) 0.0190, current loss (val) 0.0375
Epoch 392, current loss (training) 0.0190, current loss (val) 0.0382
Epoch 393, current loss (training) 0.0185, current loss (val) 0.0370
Epoch 394, current loss (training) 0.0178, current loss (val) 0.0374
Epoch 395, current loss (training) 0.0178, current loss (val) 0.0372
Epoch 396, current loss (training) 0.0185, current loss (val) 0.0374
Epoch 397, current loss (training) 0.0178, current loss (val) 0.0372
Epoch 398, current loss (training) 0.0182, current loss (val) 0.0380
Epoch 399, current loss (training) 0.0188, current loss (val) 0.0377
Epoch 400, current loss (training) 0.0189, current loss (val) 0.0377
Epoch 401, current loss (training) 0.0181, current loss (val) 0.0375
Epoch 402, current loss (training) 0.0187, current loss (val) 0.0378
Epoch 403, current loss (training) 0.0179, current loss (val) 0.0373
Epoch 404, current loss (training) 0.0186, current loss (val) 0.0377
Epoch 405, current loss (training) 0.0185, current loss (val) 0.0375
Epoch 406, current loss (training) 0.0184, current loss (val) 0.0379
Epoch 407, current loss (training) 0.0177, current loss (val) 0.0373
Epoch 408, current loss (training) 0.0185, current loss (val) 0.0374
Epoch 409, current loss (training) 0.0188, current loss (val) 0.0374
Epoch 410, current loss (training) 0.0182, current loss (val) 0.0371
Epoch 411, current loss (training) 0.0181, current loss (val) 0.0379
Epoch 412, current loss (training) 0.0181, current loss (val) 0.0374
Epoch 413, current loss (training) 0.0191, current loss (val) 0.0383
