Thu Nov  8 11:05:45 2018       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 396.44                 Driver Version: 396.44                    |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           On   | 00000000:04:00.0 Off |                    0 |
| N/A   43C    P0    82W / 149W |    813MiB / 11441MiB |     46%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           On   | 00000000:05:00.0 Off |                    0 |
| N/A   60C    P0    96W / 149W |    812MiB / 11441MiB |     42%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           On   | 00000000:84:00.0 Off |                    0 |
| N/A   32C    P0    64W / 149W |     73MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           On   | 00000000:85:00.0 Off |                    0 |
| N/A   31C    P8    30W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|    0    109066      C   julia                                        802MiB |
|    1    109455      C   julia                                        801MiB |
|    2    109673      C   julia                                         62MiB |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
DNN_simple
standard
500
4
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
4
-1
0
Loading MA2 model
Nbr training obs 1000, nbr parameters 25352, obs/parameters 0.04
0
Starting training
Epoch 1, current loss (training) 2.7648, current loss (val) 2.6406
Epoch 2, current loss (training) 2.4095, current loss (val) 2.4757
Epoch 3, current loss (training) 1.4577, current loss (val) 1.6381
Epoch 4, current loss (training) 1.1724, current loss (val) 1.3590
Epoch 5, current loss (training) 1.0668, current loss (val) 1.2881
Epoch 6, current loss (training) 0.9427, current loss (val) 1.1977
Epoch 7, current loss (training) 0.8158, current loss (val) 1.1145
Epoch 8, current loss (training) 0.7340, current loss (val) 1.0722
Epoch 9, current loss (training) 0.6731, current loss (val) 1.0373
Epoch 10, current loss (training) 0.5968, current loss (val) 1.0001
Epoch 11, current loss (training) 0.5294, current loss (val) 0.9704
Epoch 12, current loss (training) 0.4946, current loss (val) 0.9481
Epoch 13, current loss (training) 0.4529, current loss (val) 0.9299
Epoch 14, current loss (training) 0.4122, current loss (val) 0.9148
Epoch 15, current loss (training) 0.3777, current loss (val) 0.9000
Epoch 16, current loss (training) 0.3489, current loss (val) 0.8865
Epoch 17, current loss (training) 0.3248, current loss (val) 0.8760
Epoch 18, current loss (training) 0.3016, current loss (val) 0.8621
Epoch 19, current loss (training) 0.2785, current loss (val) 0.8529
Epoch 20, current loss (training) 0.2586, current loss (val) 0.8455
Epoch 21, current loss (training) 0.2430, current loss (val) 0.8351
Epoch 22, current loss (training) 0.2245, current loss (val) 0.8282
Epoch 23, current loss (training) 0.2080, current loss (val) 0.8232
Epoch 24, current loss (training) 0.1974, current loss (val) 0.8162
Epoch 25, current loss (training) 0.1815, current loss (val) 0.8096
Epoch 26, current loss (training) 0.1692, current loss (val) 0.8054
Epoch 27, current loss (training) 0.1596, current loss (val) 0.8013
Epoch 28, current loss (training) 0.1501, current loss (val) 0.7964
Epoch 29, current loss (training) 0.1388, current loss (val) 0.7931
Epoch 30, current loss (training) 0.1302, current loss (val) 0.7904
Epoch 31, current loss (training) 0.1227, current loss (val) 0.7865
Epoch 32, current loss (training) 0.1146, current loss (val) 0.7846
Epoch 33, current loss (training) 0.1049, current loss (val) 0.7818
Epoch 34, current loss (training) 0.1022, current loss (val) 0.7799
Epoch 35, current loss (training) 0.0933, current loss (val) 0.7781
Epoch 36, current loss (training) 0.0871, current loss (val) 0.7756
Epoch 37, current loss (training) 0.0828, current loss (val) 0.7736
