Sun May  5 12:55:12 2019       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.40.04    Driver Version: 418.40.04    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           Off  | 00000000:04:00.0 Off |                    0 |
| N/A   31C    P0    68W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           Off  | 00000000:05:00.0 Off |                    0 |
| N/A   47C    P0    74W / 149W |    109MiB / 11441MiB |      1%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           Off  | 00000000:84:00.0 Off |                    0 |
| N/A   29C    P0    72W / 149W |      0MiB / 11441MiB |    100%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           Off  | 00000000:85:00.0 Off |                    0 |
| N/A   47C    P0    72W / 149W |    109MiB / 11441MiB |      1%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|    1    171969      C   ./nbody6++.avx.gpu.mpi                        96MiB |
|    3    171969      C   ./nbody6++.avx.gpu.mpi                        96MiB |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
pen
standard
250
4
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading MA2 noisy data model
load data
 44.206626 seconds (227.31 M allocations: 14.908 GiB, 6.69% gc time)
Nbr training obs 1000, nbr parameters 11422, obs/parameters 0.09
0
Starting training
Epoch 1, current loss (training) 3.8966, current loss (val) 3.6336, best loss (val) 3.6336 
Epoch 2, current loss (training) 3.4445, current loss (val) 3.2553, best loss (val) 3.2553 
Epoch 3, current loss (training) 1.9459, current loss (val) 1.9548, best loss (val) 1.9548 
Epoch 4, current loss (training) 1.5228, current loss (val) 1.5984, best loss (val) 1.5984 
Epoch 5, current loss (training) 1.4659, current loss (val) 1.4458, best loss (val) 1.4458 
Epoch 6, current loss (training) 1.1746, current loss (val) 1.1992, best loss (val) 1.1992 
Epoch 7, current loss (training) 1.0445, current loss (val) 1.0573, best loss (val) 1.0573 
Epoch 8, current loss (training) 0.9284, current loss (val) 0.9801, best loss (val) 0.9801 
Epoch 9, current loss (training) 0.8726, current loss (val) 0.9109, best loss (val) 0.9109 
Epoch 10, current loss (training) 0.8035, current loss (val) 0.8516, best loss (val) 0.8516 
Epoch 11, current loss (training) 0.7444, current loss (val) 0.8021, best loss (val) 0.8021 
Epoch 12, current loss (training) 0.6979, current loss (val) 0.7657, best loss (val) 0.7657 
Epoch 13, current loss (training) 0.6712, current loss (val) 0.7363, best loss (val) 0.7363 
Epoch 14, current loss (training) 0.6239, current loss (val) 0.7103, best loss (val) 0.7103 
Epoch 15, current loss (training) 0.6128, current loss (val) 0.6870, best loss (val) 0.6870 
Epoch 16, current loss (training) 0.5806, current loss (val) 0.6657, best loss (val) 0.6657 
Epoch 17, current loss (training) 0.5381, current loss (val) 0.6463, best loss (val) 0.6463 
Epoch 18, current loss (training) 0.5105, current loss (val) 0.6275, best loss (val) 0.6275 
Epoch 19, current loss (training) 0.4956, current loss (val) 0.6097, best loss (val) 0.6097 
Epoch 20, current loss (training) 0.4840, current loss (val) 0.5931, best loss (val) 0.5931 
Epoch 21, current loss (training) 0.4517, current loss (val) 0.5766, best loss (val) 0.5766 
Epoch 22, current loss (training) 0.4317, current loss (val) 0.5601, best loss (val) 0.5601 
Epoch 23, current loss (training) 0.4303, current loss (val) 0.5437, best loss (val) 0.5437 
Epoch 24, current loss (training) 0.4088, current loss (val) 0.5292, best loss (val) 0.5292 
Epoch 25, current loss (training) 0.3978, current loss (val) 0.5157, best loss (val) 0.5157 
Epoch 26, current loss (training) 0.3803, current loss (val) 0.5018, best loss (val) 0.5018 
Epoch 27, current loss (training) 0.3625, current loss (val) 0.4897, best loss (val) 0.4897 
Epoch 28, current loss (training) 0.3521, current loss (val) 0.4782, best loss (val) 0.4782 
Epoch 29, current loss (training) 0.3382, current loss (val) 0.4672, best loss (val) 0.4672 
Epoch 30, current loss (training) 0.3379, current loss (val) 0.4574, best loss (val) 0.4574 
Epoch 31, current loss (training) 0.3310, current loss (val) 0.4469, best loss (val) 0.4469 
Epoch 32, current loss (training) 0.3205, current loss (val) 0.4376, best loss (val) 0.4376 
Epoch 33, current loss (training) 0.3093, current loss (val) 0.4301, best loss (val) 0.4301 
Epoch 34, current loss (training) 0.2986, current loss (val) 0.4216, best loss (val) 0.4216 
Epoch 35, current loss (training) 0.2908, current loss (val) 0.4144, best loss (val) 0.4144 
Epoch 36, current loss (training) 0.2923, current loss (val) 0.4075, best loss (val) 0.4075 
Epoch 37, current loss (training) 0.2869, current loss (val) 0.4010, best loss (val) 0.4010 
Epoch 38, current loss (training) 0.2811, current loss (val) 0.3961, best loss (val) 0.3961 
Epoch 39, current loss (training) 0.2767, current loss (val) 0.3902, best loss (val) 0.3902 
Epoch 40, current loss (training) 0.2674, current loss (val) 0.3839, best loss (val) 0.3839 
Epoch 41, current loss (training) 0.2654, current loss (val) 0.3796, best loss (val) 0.3796 
Epoch 42, current loss (training) 0.2502, current loss (val) 0.3744, best loss (val) 0.3744 
Epoch 43, current loss (training) 0.2474, current loss (val) 0.3705, best loss (val) 0.3705 
Epoch 44, current loss (training) 0.2435, current loss (val) 0.3655, best loss (val) 0.3655 
Epoch 45, current loss (training) 0.2432, current loss (val) 0.3605, best loss (val) 0.3605 
Epoch 46, current loss (training) 0.2418, current loss (val) 0.3569, best loss (val) 0.3569 
Epoch 47, current loss (training) 0.2428, current loss (val) 0.3535, best loss (val) 0.3535 
Epoch 48, current loss (training) 0.2360, current loss (val) 0.3504, best loss (val) 0.3504 
Epoch 49, current loss (training) 0.2326, current loss (val) 0.3466, best loss (val) 0.3466 
Epoch 50, current loss (training) 0.2248, current loss (val) 0.3435, best loss (val) 0.3435 
Epoch 51, current loss (training) 0.2253, current loss (val) 0.3399, best loss (val) 0.3399 
Epoch 52, current loss (training) 0.2235, current loss (val) 0.3371, best loss (val) 0.3371 
Epoch 53, current loss (training) 0.2183, current loss (val) 0.3340, best loss (val) 0.3340 
Epoch 54, current loss (training) 0.2127, current loss (val) 0.3313, best loss (val) 0.3313 
Epoch 55, current loss (training) 0.2142, current loss (val) 0.3290, best loss (val) 0.3290 
Epoch 56, current loss (training) 0.2172, current loss (val) 0.3261, best loss (val) 0.3261 
Epoch 57, current loss (training) 0.2053, current loss (val) 0.3227, best loss (val) 0.3227 
Epoch 58, current loss (training) 0.2026, current loss (val) 0.3197, best loss (val) 0.3197 
Epoch 59, current loss (training) 0.2032, current loss (val) 0.3190, best loss (val) 0.3190 
Epoch 60, current loss (training) 0.2046, current loss (val) 0.3168, best loss (val) 0.3168 
Epoch 61, current loss (training) 0.2004, current loss (val) 0.3133, best loss (val) 0.3133 
Epoch 62, current loss (training) 0.1959, current loss (val) 0.3108, best loss (val) 0.3108 
Epoch 63, current loss (training) 0.1925, current loss (val) 0.3090, best loss (val) 0.3090 
Epoch 64, current loss (training) 0.1938, current loss (val) 0.3061, best loss (val) 0.3061 
