Failed to initialize NVML: Driver/library version mismatch
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
mlp
standard
250
4
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading MA2 noisy data model
Nbr training obs 1000, nbr parameters 25352, obs/parameters 0.04
0
Starting training
Epoch 1, current loss (training) 3.3314, current loss (val) 3.4328, best loss (val) 3.4328 
Epoch 59, current loss (training) 0.0354, current loss (val) 0.9909, best loss (val) 0.9908 
Epoch 60, current loss (training) 0.0326, current loss (val) 0.9907, best loss (val) 0.9907 
Epoch 61, current loss (training) 0.0315, current loss (val) 0.9903, best loss (val) 0.9903 
Epoch 62, current loss (training) 0.0291, current loss (val) 0.9904, best loss (val) 0.9903 
Epoch 63, current loss (training) 0.0290, current loss (val) 0.9905, best loss (val) 0.9903 
Epoch 64, current loss (training) 0.0276, current loss (val) 0.9904, best loss (val) 0.9903 
Epoch 65, current loss (training) 0.0252, current loss (val) 0.9901, best loss (val) 0.9901 
Epoch 66, current loss (training) 0.0251, current loss (val) 0.9903, best loss (val) 0.9901 
Epoch 67, current loss (training) 0.0251, current loss (val) 0.9903, best loss (val) 0.9901 
Epoch 68, current loss (training) 0.0223, current loss (val) 0.9904, best loss (val) 0.9901 
Epoch 69, current loss (training) 0.0205, current loss (val) 0.9902, best loss (val) 0.9901 
Epoch 70, current loss (training) 0.0209, current loss (val) 0.9904, best loss (val) 0.9901 
Epoch 71, current loss (training) 0.0202, current loss (val) 0.9909, best loss (val) 0.9901 
Epoch 72, current loss (training) 0.0183, current loss (val) 0.9911, best loss (val) 0.9901 
Epoch 73, current loss (training) 0.0175, current loss (val) 0.9910, best loss (val) 0.9901 
Epoch 74, current loss (training) 0.0181, current loss (val) 0.9911, best loss (val) 0.9901 
Epoch 75, current loss (training) 0.0155, current loss (val) 0.9913, best loss (val) 0.9901 
Epoch 76, current loss (training) 0.0154, current loss (val) 0.9915, best loss (val) 0.9901 
Epoch 77, current loss (training) 0.0143, current loss (val) 0.9919, best loss (val) 0.9901 
Epoch 78, current loss (training) 0.0143, current loss (val) 0.9921, best loss (val) 0.9901 
Epoch 79, current loss (training) 0.0138, current loss (val) 0.9922, best loss (val) 0.9901 
Epoch 80, current loss (training) 0.0134, current loss (val) 0.9923, best loss (val) 0.9901 
Epoch 81, current loss (training) 0.0125, current loss (val) 0.9928, best loss (val) 0.9901 
Epoch 82, current loss (training) 0.0120, current loss (val) 0.9929, best loss (val) 0.9901 
Epoch 83, current loss (training) 0.0116, current loss (val) 0.9932, best loss (val) 0.9901 
Epoch 84, current loss (training) 0.0105, current loss (val) 0.9935, best loss (val) 0.9901 
Epoch 85, current loss (training) 0.0101, current loss (val) 0.9938, best loss (val) 0.9901 
Epoch 86, current loss (training) 0.0098, current loss (val) 0.9940, best loss (val) 0.9901 
Epoch 87, current loss (training) 0.0098, current loss (val) 0.9943, best loss (val) 0.9901 
Epoch 88, current loss (training) 0.0090, current loss (val) 0.9946, best loss (val) 0.9901 
Epoch 89, current loss (training) 0.0087, current loss (val) 0.9948, best loss (val) 0.9901 
Epoch 90, current loss (training) 0.0083, current loss (val) 0.9952, best loss (val) 0.9901 
Epoch 91, current loss (training) 0.0079, current loss (val) 0.9956, best loss (val) 0.9901 
Epoch 92, current loss (training) 0.0078, current loss (val) 0.9958, best loss (val) 0.9901 
Epoch 93, current loss (training) 0.0069, current loss (val) 0.9962, best loss (val) 0.9901 
Epoch 94, current loss (training) 0.0070, current loss (val) 0.9964, best loss (val) 0.9901 
Epoch 95, current loss (training) 0.0061, current loss (val) 0.9969, best loss (val) 0.9901 
Epoch 96, current loss (training) 0.0059, current loss (val) 0.9971, best loss (val) 0.9901 
Epoch 97, current loss (training) 0.0060, current loss (val) 0.9973, best loss (val) 0.9901 
Epoch 98, current loss (training) 0.0056, current loss (val) 0.9976, best loss (val) 0.9901 
Epoch 99, current loss (training) 0.0054, current loss (val) 0.9978, best loss (val) 0.9901 
Epoch 100, current loss (training) 0.0054, current loss (val) 0.9982, best loss (val) 0.9901 
Epoch 101, current loss (training) 0.0051, current loss (val) 0.9984, best loss (val) 0.9901 
Epoch 102, current loss (training) 0.0049, current loss (val) 0.9988, best loss (val) 0.9901 
Epoch 103, current loss (training) 0.0047, current loss (val) 0.9990, best loss (val) 0.9901 
Epoch 104, current loss (training) 0.0044, current loss (val) 0.9991, best loss (val) 0.9901 
Epoch 105, current loss (training) 0.0043, current loss (val) 0.9994, best loss (val) 0.9901 
Epoch 106, current loss (training) 0.0041, current loss (val) 0.9996, best loss (val) 0.9901 
Epoch 107, current loss (training) 0.0038, current loss (val) 0.9999, best loss (val) 0.9901 
Epoch 108, current loss (training) 0.0034, current loss (val) 1.0001, best loss (val) 0.9901 
Epoch 109, current loss (training) 0.0036, current loss (val) 1.0004, best loss (val) 0.9901 
Epoch 110, current loss (training) 0.0033, current loss (val) 1.0005, best loss (val) 0.9901 
Epoch 111, current loss (training) 0.0032, current loss (val) 1.0008, best loss (val) 0.9901 
Epoch 112, current loss (training) 0.0032, current loss (val) 1.0009, best loss (val) 0.9901 
Epoch 113, current loss (training) 0.0031, current loss (val) 1.0011, best loss (val) 0.9901 
Epoch 114, current loss (training) 0.0030, current loss (val) 1.0013, best loss (val) 0.9901 
Epoch 115, current loss (training) 0.0026, current loss (val) 1.0015, best loss (val) 0.9901 
Epoch 116, current loss (training) 0.0028, current loss (val) 1.0018, best loss (val) 0.9901 
Epoch 117, current loss (training) 0.0025, current loss (val) 1.0020, best loss (val) 0.9901 
Epoch 118, current loss (training) 0.0026, current loss (val) 1.0021, best loss (val) 0.9901 
Epoch 119, current loss (training) 0.0024, current loss (val) 1.0023, best loss (val) 0.9901 
Epoch 120, current loss (training) 0.0021, current loss (val) 1.0025, best loss (val) 0.9901 
Epoch 121, current loss (training) 0.0019, current loss (val) 1.0027, best loss (val) 0.9901 
Epoch 122, current loss (training) 0.0021, current loss (val) 1.0029, best loss (val) 0.9901 
Epoch 123, current loss (training) 0.0021, current loss (val) 1.0032, best loss (val) 0.9901 
Epoch 124, current loss (training) 0.0019, current loss (val) 1.0032, best loss (val) 0.9901 
Epoch 125, current loss (training) 0.0017, current loss (val) 1.0035, best loss (val) 0.9901 
Epoch 126, current loss (training) 0.0016, current loss (val) 1.0038, best loss (val) 0.9901 
Epoch 127, current loss (training) 0.0017, current loss (val) 1.0038, best loss (val) 0.9901 
Epoch 128, current loss (training) 0.0015, current loss (val) 1.0039, best loss (val) 0.9901 
Epoch 129, current loss (training) 0.0014, current loss (val) 1.0041, best loss (val) 0.9901 
Epoch 130, current loss (training) 0.0014, current loss (val) 1.0044, best loss (val) 0.9901 
Epoch 131, current loss (training) 0.0013, current loss (val) 1.0045, best loss (val) 0.9901 
Epoch 132, current loss (training) 0.0013, current loss (val) 1.0047, best loss (val) 0.9901 
Epoch 133, current loss (training) 0.0013, current loss (val) 1.0048, best loss (val) 0.9901 
Epoch 134, current loss (training) 0.0013, current loss (val) 1.0050, best loss (val) 0.9901 
Epoch 135, current loss (training) 0.0011, current loss (val) 1.0052, best loss (val) 0.9901 
Epoch 136, current loss (training) 0.0010, current loss (val) 1.0053, best loss (val) 0.9901 
Epoch 137, current loss (training) 0.0011, current loss (val) 1.0054, best loss (val) 0.9901 
Epoch 138, current loss (training) 0.0009, current loss (val) 1.0056, best loss (val) 0.9901 
Epoch 139, current loss (training) 0.0009, current loss (val) 1.0057, best loss (val) 0.9901 
Epoch 140, current loss (training) 0.0008, current loss (val) 1.0058, best loss (val) 0.9901 
Epoch 141, current loss (training) 0.0008, current loss (val) 1.0061, best loss (val) 0.9901 
Epoch 142, current loss (training) 0.0008, current loss (val) 1.0062, best loss (val) 0.9901 
Epoch 143, current loss (training) 0.0008, current loss (val) 1.0062, best loss (val) 0.9901 
Epoch 144, current loss (training) 0.0008, current loss (val) 1.0065, best loss (val) 0.9901 
Epoch 145, current loss (training) 0.0008, current loss (val) 1.0066, best loss (val) 0.9901 
Epoch 146, current loss (training) 0.0007, current loss (val) 1.0066, best loss (val) 0.9901 
Epoch 147, current loss (training) 0.0007, current loss (val) 1.0068, best loss (val) 0.9901 
Epoch 148, current loss (training) 0.0006, current loss (val) 1.0069, best loss (val) 0.9901 
Epoch 149, current loss (training) 0.0005, current loss (val) 1.0069, best loss (val) 0.9901 
Epoch 150, current loss (training) 0.0006, current loss (val) 1.0072, best loss (val) 0.9901 
Epoch 151, current loss (training) 0.0006, current loss (val) 1.0072, best loss (val) 0.9901 
Epoch 152, current loss (training) 0.0005, current loss (val) 1.0073, best loss (val) 0.9901 
Epoch 153, current loss (training) 0.0004, current loss (val) 1.0074, best loss (val) 0.9901 
Epoch 154, current loss (training) 0.0005, current loss (val) 1.0075, best loss (val) 0.9901 
Epoch 155, current loss (training) 0.0005, current loss (val) 1.0076, best loss (val) 0.9901 
Epoch 156, current loss (training) 0.0004, current loss (val) 1.0077, best loss (val) 0.9901 
Epoch 157, current loss (training) 0.0004, current loss (val) 1.0079, best loss (val) 0.9901 
Epoch 158, current loss (training) 0.0004, current loss (val) 1.0079, best loss (val) 0.9901 
Epoch 159, current loss (training) 0.0004, current loss (val) 1.0080, best loss (val) 0.9901 
Epoch 160, current loss (training) 0.0003, current loss (val) 1.0082, best loss (val) 0.9901 
Epoch 161, current loss (training) 0.0004, current loss (val) 1.0082, best loss (val) 0.9901 
Epoch 162, current loss (training) 0.0004, current loss (val) 1.0083, best loss (val) 0.9901 
Epoch 163, current loss (training) 0.0003, current loss (val) 1.0084, best loss (val) 0.9901 
Epoch 164, current loss (training) 0.0003, current loss (val) 1.0084, best loss (val) 0.9901 
Epoch 165, current loss (training) 0.0003, current loss (val) 1.0085, best loss (val) 0.9901 
Epoch 166, current loss (training) 0.0003, current loss (val) 1.0087, best loss (val) 0.9901 
Epoch 167, current loss (training) 0.0002, current loss (val) 1.0087, best loss (val) 0.9901 
Epoch 168, current loss (training) 0.0002, current loss (val) 1.0088, best loss (val) 0.9901 
Epoch 169, current loss (training) 0.0002, current loss (val) 1.0089, best loss (val) 0.9901 
Epoch 170, current loss (training) 0.0002, current loss (val) 1.0090, best loss (val) 0.9901 
Epoch 171, current loss (training) 0.0002, current loss (val) 1.0090, best loss (val) 0.9901 
Epoch 172, current loss (training) 0.0003, current loss (val) 1.0091, best loss (val) 0.9901 
Epoch 173, current loss (training) 0.0002, current loss (val) 1.0092, best loss (val) 0.9901 
Epoch 174, current loss (training) 0.0002, current loss (val) 1.0093, best loss (val) 0.9901 
Epoch 175, current loss (training) 0.0002, current loss (val) 1.0093, best loss (val) 0.9901 
Epoch 176, current loss (training) 0.0002, current loss (val) 1.0094, best loss (val) 0.9901 
Epoch 177, current loss (training) 0.0002, current loss (val) 1.0094, best loss (val) 0.9901 
Epoch 178, current loss (training) 0.0001, current loss (val) 1.0095, best loss (val) 0.9901 
Epoch 179, current loss (training) 0.0002, current loss (val) 1.0096, best loss (val) 0.9901 
Epoch 180, current loss (training) 0.0001, current loss (val) 1.0096, best loss (val) 0.9901 
Epoch 181, current loss (training) 0.0002, current loss (val) 1.0097, best loss (val) 0.9901 
Epoch 182, current loss (training) 0.0001, current loss (val) 1.0098, best loss (val) 0.9901 
Epoch 183, current loss (training) 0.0001, current loss (val) 1.0098, best loss (val) 0.9901 
Epoch 184, current loss (training) 0.0001, current loss (val) 1.0099, best loss (val) 0.9901 
Epoch 185, current loss (training) 0.0001, current loss (val) 1.0100, best loss (val) 0.9901 
Epoch 186, current loss (training) 0.0001, current loss (val) 1.0100, best loss (val) 0.9901 
Epoch 187, current loss (training) 0.0001, current loss (val) 1.0101, best loss (val) 0.9901 
Epoch 188, current loss (training) 0.0001, current loss (val) 1.0101, best loss (val) 0.9901 
Epoch 189, current loss (training) 0.0001, current loss (val) 1.0102, best loss (val) 0.9901 
Epoch 190, current loss (training) 0.0001, current loss (val) 1.0103, best loss (val) 0.9901 
Epoch 191, current loss (training) 0.0001, current loss (val) 1.0103, best loss (val) 0.9901 
Epoch 192, current loss (training) 0.0001, current loss (val) 1.0103, best loss (val) 0.9901 
Epoch 193, current loss (training) 0.0001, current loss (val) 1.0104, best loss (val) 0.9901 
Epoch 194, current loss (training) 0.0001, current loss (val) 1.0104, best loss (val) 0.9901 
Epoch 195, current loss (training) 0.0001, current loss (val) 1.0104, best loss (val) 0.9901 
Epoch 196, current loss (training) 0.0001, current loss (val) 1.0105, best loss (val) 0.9901 
Epoch 197, current loss (training) 0.0001, current loss (val) 1.0105, best loss (val) 0.9901 
Epoch 198, current loss (training) 0.0001, current loss (val) 1.0106, best loss (val) 0.9901 
Epoch 199, current loss (training) 0.0001, current loss (val) 1.0106, best loss (val) 0.9901 
Epoch 200, current loss (training) 0.0001, current loss (val) 1.0107, best loss (val) 0.9901 
Epoch 201, current loss (training) 0.0000, current loss (val) 1.0107, best loss (val) 0.9901 
Epoch 202, current loss (training) 0.0000, current loss (val) 1.0108, best loss (val) 0.9901 
Epoch 203, current loss (training) 0.0001, current loss (val) 1.0108, best loss (val) 0.9901 
Epoch 204, current loss (training) 0.0001, current loss (val) 1.0108, best loss (val) 0.9901 
Epoch 205, current loss (training) 0.0000, current loss (val) 1.0109, best loss (val) 0.9901 
Epoch 206, current loss (training) 0.0000, current loss (val) 1.0109, best loss (val) 0.9901 
Epoch 207, current loss (training) 0.0000, current loss (val) 1.0109, best loss (val) 0.9901 
Epoch 208, current loss (training) 0.0000, current loss (val) 1.0110, best loss (val) 0.9901 
Epoch 209, current loss (training) 0.0000, current loss (val) 1.0110, best loss (val) 0.9901 
Epoch 210, current loss (training) 0.0000, current loss (val) 1.0110, best loss (val) 0.9901 
Epoch 211, current loss (training) 0.0001, current loss (val) 1.0111, best loss (val) 0.9901 
Epoch 212, current loss (training) 0.0000, current loss (val) 1.0111, best loss (val) 0.9901 
Epoch 213, current loss (training) 0.0000, current loss (val) 1.0111, best loss (val) 0.9901 
Epoch 214, current loss (training) 0.0000, current loss (val) 1.0112, best loss (val) 0.9901 
Epoch 215, current loss (training) 0.0000, current loss (val) 1.0112, best loss (val) 0.9901 
Epoch 216, current loss (training) 0.0000, current loss (val) 1.0112, best loss (val) 0.9901 
Epoch 217, current loss (training) 0.0000, current loss (val) 1.0113, best loss (val) 0.9901 
Epoch 218, current loss (training) 0.0000, current loss (val) 1.0113, best loss (val) 0.9901 
Epoch 219, current loss (training) 0.0000, current loss (val) 1.0113, best loss (val) 0.9901 
Epoch 220, current loss (training) 0.0000, current loss (val) 1.0113, best loss (val) 0.9901 
Epoch 221, current loss (training) 0.0000, current loss (val) 1.0113, best loss (val) 0.9901 
Epoch 222, current loss (training) 0.0000, current loss (val) 1.0114, best loss (val) 0.9901 
Epoch 223, current loss (training) 0.0000, current loss (val) 1.0114, best loss (val) 0.9901 
Epoch 224, current loss (training) 0.0000, current loss (val) 1.0114, best loss (val) 0.9901 
Epoch 225, current loss (training) 0.0000, current loss (val) 1.0114, best loss (val) 0.9901 
Epoch 226, current loss (training) 0.0000, current loss (val) 1.0114, best loss (val) 0.9901 
Epoch 227, current loss (training) 0.0000, current loss (val) 1.0115, best loss (val) 0.9901 
Epoch 228, current loss (training) 0.0000, current loss (val) 1.0115, best loss (val) 0.9901 
Epoch 229, current loss (training) 0.0000, current loss (val) 1.0115, best loss (val) 0.9901 
Epoch 230, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 231, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 232, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 233, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 234, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 235, current loss (training) 0.0000, current loss (val) 1.0116, best loss (val) 0.9901 
Epoch 236, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 237, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 238, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 239, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 240, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 241, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 242, current loss (training) 0.0000, current loss (val) 1.0117, best loss (val) 0.9901 
Epoch 243, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 244, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 245, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 246, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 247, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 248, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 249, current loss (training) 0.0000, current loss (val) 1.0118, best loss (val) 0.9901 
Epoch 250, current loss (training) 0.0000, current loss (val) 1.0119, best loss (val) 0.9901 
0.9901254
run_time_first_training_cycle:  8.74 

Epochs 250, batch size, 200
Nbr training obs 1000, nbr parameters 25352, obs/parameters 0.04

Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
 80.271627 seconds (14.88 M allocations: 2.001 GiB, 1.07% gc time)
end script
Round:1
Round:3
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
 78.235836 seconds (16.16 M allocations: 2.059 GiB, 0.52% gc time)
Round:5
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
