Sun May  5 12:55:21 2019       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.40.04    Driver Version: 418.40.04    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           Off  | 00000000:04:00.0 Off |                    0 |
| N/A   31C    P0    68W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           Off  | 00000000:05:00.0 Off |                    0 |
| N/A   47C    P0    74W / 149W |    109MiB / 11441MiB |      1%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           Off  | 00000000:84:00.0 Off |                    0 |
| N/A   29C    P0    72W / 149W |      0MiB / 11441MiB |    100%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           Off  | 00000000:85:00.0 Off |                    0 |
| N/A   47C    P0    72W / 149W |    109MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|    1    171969      C   ./nbody6++.avx.gpu.mpi                        96MiB |
|    3    171969      C   ./nbody6++.avx.gpu.mpi                        96MiB |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
pen0
standard
250
3
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading MA2 noisy data model
load data
 35.128341 seconds (227.31 M allocations: 8.578 GiB, 7.23% gc time)
Nbr training obs 10000, nbr parameters 9922, obs/parameters 1.01
0
Starting training
Epoch 1, current loss (training) 0.7632, current loss (val) 0.7297, best loss (val) 0.7297 
Epoch 2, current loss (training) 0.6987, current loss (val) 0.6779, best loss (val) 0.6779 
Epoch 3, current loss (training) 0.6463, current loss (val) 0.6251, best loss (val) 0.6251 
Epoch 4, current loss (training) 0.6262, current loss (val) 0.6069, best loss (val) 0.6069 
Epoch 5, current loss (training) 0.6181, current loss (val) 0.5910, best loss (val) 0.5910 
Epoch 6, current loss (training) 0.6572, current loss (val) 0.6203, best loss (val) 0.5910 
Epoch 7, current loss (training) 0.5964, current loss (val) 0.5735, best loss (val) 0.5735 
Epoch 8, current loss (training) 0.6100, current loss (val) 0.5651, best loss (val) 0.5651 
Epoch 9, current loss (training) 0.5772, current loss (val) 0.5683, best loss (val) 0.5651 
Epoch 10, current loss (training) 0.5618, current loss (val) 0.5550, best loss (val) 0.5550 
Epoch 11, current loss (training) 0.5515, current loss (val) 0.5347, best loss (val) 0.5347 
Epoch 12, current loss (training) 0.5484, current loss (val) 0.5381, best loss (val) 0.5347 
Epoch 13, current loss (training) 0.5708, current loss (val) 0.5457, best loss (val) 0.5347 
Epoch 14, current loss (training) 0.5592, current loss (val) 0.5341, best loss (val) 0.5341 
Epoch 15, current loss (training) 0.5457, current loss (val) 0.5472, best loss (val) 0.5341 
Epoch 16, current loss (training) 0.5807, current loss (val) 0.5496, best loss (val) 0.5341 
Epoch 17, current loss (training) 0.5899, current loss (val) 0.5695, best loss (val) 0.5341 
Epoch 18, current loss (training) 0.5684, current loss (val) 0.5429, best loss (val) 0.5341 
Epoch 19, current loss (training) 0.5339, current loss (val) 0.5270, best loss (val) 0.5270 
Epoch 20, current loss (training) 0.5343, current loss (val) 0.5292, best loss (val) 0.5270 
Epoch 21, current loss (training) 0.6128, current loss (val) 0.5769, best loss (val) 0.5270 
Epoch 22, current loss (training) 0.5431, current loss (val) 0.5319, best loss (val) 0.5270 
Epoch 23, current loss (training) 0.5708, current loss (val) 0.5399, best loss (val) 0.5270 
Epoch 24, current loss (training) 0.5670, current loss (val) 0.5370, best loss (val) 0.5270 
Epoch 25, current loss (training) 0.5373, current loss (val) 0.5317, best loss (val) 0.5270 
Epoch 26, current loss (training) 0.5378, current loss (val) 0.5315, best loss (val) 0.5270 
Epoch 27, current loss (training) 0.5434, current loss (val) 0.5212, best loss (val) 0.5212 
Epoch 28, current loss (training) 0.5483, current loss (val) 0.5343, best loss (val) 0.5212 
Epoch 29, current loss (training) 0.5460, current loss (val) 0.5361, best loss (val) 0.5212 
Epoch 30, current loss (training) 0.5450, current loss (val) 0.5280, best loss (val) 0.5212 
Epoch 31, current loss (training) 0.5473, current loss (val) 0.5266, best loss (val) 0.5212 
Epoch 32, current loss (training) 0.5337, current loss (val) 0.5201, best loss (val) 0.5201 
Epoch 33, current loss (training) 0.5555, current loss (val) 0.5289, best loss (val) 0.5201 
Epoch 34, current loss (training) 0.5711, current loss (val) 0.5445, best loss (val) 0.5201 
Epoch 35, current loss (training) 0.5367, current loss (val) 0.5301, best loss (val) 0.5201 
Epoch 36, current loss (training) 0.5285, current loss (val) 0.5257, best loss (val) 0.5201 
Epoch 37, current loss (training) 0.5402, current loss (val) 0.5258, best loss (val) 0.5201 
Epoch 38, current loss (training) 0.5304, current loss (val) 0.5198, best loss (val) 0.5198 
Epoch 39, current loss (training) 0.5401, current loss (val) 0.5223, best loss (val) 0.5198 
Epoch 40, current loss (training) 0.5164, current loss (val) 0.5198, best loss (val) 0.5198 
Epoch 41, current loss (training) 0.5285, current loss (val) 0.5197, best loss (val) 0.5197 
Epoch 42, current loss (training) 0.5255, current loss (val) 0.5186, best loss (val) 0.5186 
Epoch 43, current loss (training) 0.5681, current loss (val) 0.5537, best loss (val) 0.5186 
Epoch 44, current loss (training) 0.5709, current loss (val) 0.5364, best loss (val) 0.5186 
Epoch 45, current loss (training) 0.5571, current loss (val) 0.5238, best loss (val) 0.5186 
Epoch 46, current loss (training) 0.5377, current loss (val) 0.5249, best loss (val) 0.5186 
Epoch 47, current loss (training) 0.5473, current loss (val) 0.5214, best loss (val) 0.5186 
Epoch 48, current loss (training) 0.5457, current loss (val) 0.5281, best loss (val) 0.5186 
Epoch 49, current loss (training) 0.5381, current loss (val) 0.5180, best loss (val) 0.5180 
Epoch 50, current loss (training) 0.5297, current loss (val) 0.5282, best loss (val) 0.5180 
Epoch 51, current loss (training) 0.5241, current loss (val) 0.5194, best loss (val) 0.5180 
Epoch 52, current loss (training) 0.5536, current loss (val) 0.5390, best loss (val) 0.5180 
Epoch 53, current loss (training) 0.5325, current loss (val) 0.5228, best loss (val) 0.5180 
Epoch 54, current loss (training) 0.5446, current loss (val) 0.5254, best loss (val) 0.5180 
Epoch 55, current loss (training) 0.5730, current loss (val) 0.5343, best loss (val) 0.5180 
Epoch 56, current loss (training) 0.5326, current loss (val) 0.5212, best loss (val) 0.5180 
Epoch 57, current loss (training) 0.5186, current loss (val) 0.5305, best loss (val) 0.5180 
Epoch 58, current loss (training) 0.5508, current loss (val) 0.5296, best loss (val) 0.5180 
Epoch 59, current loss (training) 0.5256, current loss (val) 0.5236, best loss (val) 0.5180 
Epoch 60, current loss (training) 0.5267, current loss (val) 0.5322, best loss (val) 0.5180 
Epoch 61, current loss (training) 0.5239, current loss (val) 0.5209, best loss (val) 0.5180 
Epoch 62, current loss (training) 0.5768, current loss (val) 0.5436, best loss (val) 0.5180 
Epoch 63, current loss (training) 0.5403, current loss (val) 0.5202, best loss (val) 0.5180 
Epoch 64, current loss (training) 0.5311, current loss (val) 0.5222, best loss (val) 0.5180 
Epoch 65, current loss (training) 0.5524, current loss (val) 0.5239, best loss (val) 0.5180 
Epoch 66, current loss (training) 0.5302, current loss (val) 0.5259, best loss (val) 0.5180 
Epoch 67, current loss (training) 0.5691, current loss (val) 0.5364, best loss (val) 0.5180 
Epoch 68, current loss (training) 0.5554, current loss (val) 0.5393, best loss (val) 0.5180 
Epoch 69, current loss (training) 0.5547, current loss (val) 0.5290, best loss (val) 0.5180 
Epoch 70, current loss (training) 0.5650, current loss (val) 0.5281, best loss (val) 0.5180 
Epoch 71, current loss (training) 0.5670, current loss (val) 0.5341, best loss (val) 0.5180 
Epoch 72, current loss (training) 0.5595, current loss (val) 0.5280, best loss (val) 0.5180 
Epoch 73, current loss (training) 0.5490, current loss (val) 0.5441, best loss (val) 0.5180 
Epoch 74, current loss (training) 0.5503, current loss (val) 0.5374, best loss (val) 0.5180 
Epoch 75, current loss (training) 0.5293, current loss (val) 0.5196, best loss (val) 0.5180 
Epoch 76, current loss (training) 0.5639, current loss (val) 0.5381, best loss (val) 0.5180 
Epoch 77, current loss (training) 0.5564, current loss (val) 0.5335, best loss (val) 0.5180 
Epoch 78, current loss (training) 0.5305, current loss (val) 0.5274, best loss (val) 0.5180 
Epoch 79, current loss (training) 0.5255, current loss (val) 0.5292, best loss (val) 0.5180 
Epoch 80, current loss (training) 0.5451, current loss (val) 0.5256, best loss (val) 0.5180 
Epoch 81, current loss (training) 0.5306, current loss (val) 0.5222, best loss (val) 0.5180 
Epoch 82, current loss (training) 0.5359, current loss (val) 0.5287, best loss (val) 0.5180 
Epoch 83, current loss (training) 0.5286, current loss (val) 0.5244, best loss (val) 0.5180 
Epoch 84, current loss (training) 0.5422, current loss (val) 0.5262, best loss (val) 0.5180 
Epoch 85, current loss (training) 0.5360, current loss (val) 0.5223, best loss (val) 0.5180 
Epoch 86, current loss (training) 0.5337, current loss (val) 0.5237, best loss (val) 0.5180 
Epoch 87, current loss (training) 0.5463, current loss (val) 0.5214, best loss (val) 0.5180 
Epoch 88, current loss (training) 0.5270, current loss (val) 0.5194, best loss (val) 0.5180 
Epoch 89, current loss (training) 0.5423, current loss (val) 0.5225, best loss (val) 0.5180 
Epoch 90, current loss (training) 0.5535, current loss (val) 0.5210, best loss (val) 0.5180 
Epoch 91, current loss (training) 0.5361, current loss (val) 0.5180, best loss (val) 0.5180 
Epoch 92, current loss (training) 0.5483, current loss (val) 0.5312, best loss (val) 0.5180 
Epoch 93, current loss (training) 0.5643, current loss (val) 0.5299, best loss (val) 0.5180 
Epoch 94, current loss (training) 0.5128, current loss (val) 0.5243, best loss (val) 0.5180 
Epoch 95, current loss (training) 0.5186, current loss (val) 0.5204, best loss (val) 0.5180 
Epoch 96, current loss (training) 0.5165, current loss (val) 0.5170, best loss (val) 0.5170 
Epoch 97, current loss (training) 0.5286, current loss (val) 0.5184, best loss (val) 0.5170 
Epoch 98, current loss (training) 0.5517, current loss (val) 0.5262, best loss (val) 0.5170 
Epoch 99, current loss (training) 0.5378, current loss (val) 0.5286, best loss (val) 0.5170 
Epoch 100, current loss (training) 0.5314, current loss (val) 0.5210, best loss (val) 0.5170 
Epoch 101, current loss (training) 0.5232, current loss (val) 0.5189, best loss (val) 0.5170 
Epoch 102, current loss (training) 0.5529, current loss (val) 0.5371, best loss (val) 0.5170 
Epoch 103, current loss (training) 0.5431, current loss (val) 0.5267, best loss (val) 0.5170 
Epoch 104, current loss (training) 0.5697, current loss (val) 0.5346, best loss (val) 0.5170 
Epoch 105, current loss (training) 0.5379, current loss (val) 0.5209, best loss (val) 0.5170 
Epoch 106, current loss (training) 0.5228, current loss (val) 0.5220, best loss (val) 0.5170 
Epoch 107, current loss (training) 0.5430, current loss (val) 0.5222, best loss (val) 0.5170 
Epoch 108, current loss (training) 0.5368, current loss (val) 0.5282, best loss (val) 0.5170 
Epoch 109, current loss (training) 0.5345, current loss (val) 0.5219, best loss (val) 0.5170 
Epoch 110, current loss (training) 0.5643, current loss (val) 0.5509, best loss (val) 0.5170 
Epoch 111, current loss (training) 0.5392, current loss (val) 0.5172, best loss (val) 0.5170 
Epoch 112, current loss (training) 0.5232, current loss (val) 0.5206, best loss (val) 0.5170 
Epoch 113, current loss (training) 0.5259, current loss (val) 0.5219, best loss (val) 0.5170 
Epoch 114, current loss (training) 0.5344, current loss (val) 0.5237, best loss (val) 0.5170 
Epoch 115, current loss (training) 0.5373, current loss (val) 0.5171, best loss (val) 0.5170 
Epoch 116, current loss (training) 0.5120, current loss (val) 0.5182, best loss (val) 0.5170 
Epoch 117, current loss (training) 0.5288, current loss (val) 0.5182, best loss (val) 0.5170 
Epoch 118, current loss (training) 0.5467, current loss (val) 0.5217, best loss (val) 0.5170 
Epoch 119, current loss (training) 0.5222, current loss (val) 0.5218, best loss (val) 0.5170 
Epoch 120, current loss (training) 0.5318, current loss (val) 0.5352, best loss (val) 0.5170 
Epoch 121, current loss (training) 0.5451, current loss (val) 0.5256, best loss (val) 0.5170 
Epoch 122, current loss (training) 0.5752, current loss (val) 0.5293, best loss (val) 0.5170 
Epoch 123, current loss (training) 0.5423, current loss (val) 0.5193, best loss (val) 0.5170 
Epoch 124, current loss (training) 0.5595, current loss (val) 0.5344, best loss (val) 0.5170 
Epoch 125, current loss (training) 0.5333, current loss (val) 0.5167, best loss (val) 0.5167 
Epoch 126, current loss (training) 0.5663, current loss (val) 0.5304, best loss (val) 0.5167 
Epoch 127, current loss (training) 0.5360, current loss (val) 0.5208, best loss (val) 0.5167 
Epoch 128, current loss (training) 0.5649, current loss (val) 0.5299, best loss (val) 0.5167 
Epoch 129, current loss (training) 0.5238, current loss (val) 0.5196, best loss (val) 0.5167 
Epoch 130, current loss (training) 0.5419, current loss (val) 0.5382, best loss (val) 0.5167 
Epoch 131, current loss (training) 0.5791, current loss (val) 0.5622, best loss (val) 0.5167 
Epoch 132, current loss (training) 0.5350, current loss (val) 0.5177, best loss (val) 0.5167 
Epoch 133, current loss (training) 0.5679, current loss (val) 0.5217, best loss (val) 0.5167 
Epoch 134, current loss (training) 0.5571, current loss (val) 0.5326, best loss (val) 0.5167 
Epoch 135, current loss (training) 0.5267, current loss (val) 0.5240, best loss (val) 0.5167 
Epoch 136, current loss (training) 0.5366, current loss (val) 0.5257, best loss (val) 0.5167 
Epoch 137, current loss (training) 0.5527, current loss (val) 0.5326, best loss (val) 0.5167 
Epoch 138, current loss (training) 0.5293, current loss (val) 0.5237, best loss (val) 0.5167 
Epoch 139, current loss (training) 0.5549, current loss (val) 0.5378, best loss (val) 0.5167 
Epoch 140, current loss (training) 0.5292, current loss (val) 0.5172, best loss (val) 0.5167 
Epoch 141, current loss (training) 0.5251, current loss (val) 0.5178, best loss (val) 0.5167 
