Failed to initialize NVML: Driver/library version mismatch
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
mlp
standard
250
3
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading MA2 noisy data model
Nbr training obs 10000, nbr parameters 11297, obs/parameters 0.89
0
Starting training
Epoch 1, current loss (training) 1.2212, current loss (val) 1.2313, best loss (val) 1.2313 
Epoch 153, current loss (training) 0.0478, current loss (val) 0.3253, best loss (val) 0.2886 
Epoch 154, current loss (training) 0.0493, current loss (val) 0.3255, best loss (val) 0.2886 
Epoch 155, current loss (training) 0.0463, current loss (val) 0.3253, best loss (val) 0.2886 
Epoch 156, current loss (training) 0.0467, current loss (val) 0.3301, best loss (val) 0.2886 
Epoch 157, current loss (training) 0.0445, current loss (val) 0.3266, best loss (val) 0.2886 
Epoch 158, current loss (training) 0.0460, current loss (val) 0.3304, best loss (val) 0.2886 
Epoch 159, current loss (training) 0.0461, current loss (val) 0.3270, best loss (val) 0.2886 
Epoch 160, current loss (training) 0.0466, current loss (val) 0.3274, best loss (val) 0.2886 
Epoch 161, current loss (training) 0.0469, current loss (val) 0.3317, best loss (val) 0.2886 
Epoch 162, current loss (training) 0.0461, current loss (val) 0.3310, best loss (val) 0.2886 
Epoch 163, current loss (training) 0.0457, current loss (val) 0.3302, best loss (val) 0.2886 
Epoch 164, current loss (training) 0.0455, current loss (val) 0.3300, best loss (val) 0.2886 
Epoch 165, current loss (training) 0.0466, current loss (val) 0.3326, best loss (val) 0.2886 
Epoch 166, current loss (training) 0.0443, current loss (val) 0.3292, best loss (val) 0.2886 
Epoch 167, current loss (training) 0.0443, current loss (val) 0.3325, best loss (val) 0.2886 
Epoch 168, current loss (training) 0.0436, current loss (val) 0.3320, best loss (val) 0.2886 
Epoch 169, current loss (training) 0.0478, current loss (val) 0.3346, best loss (val) 0.2886 
Epoch 170, current loss (training) 0.0469, current loss (val) 0.3290, best loss (val) 0.2886 
Epoch 171, current loss (training) 0.0433, current loss (val) 0.3330, best loss (val) 0.2886 
Epoch 172, current loss (training) 0.0447, current loss (val) 0.3296, best loss (val) 0.2886 
Epoch 173, current loss (training) 0.0429, current loss (val) 0.3333, best loss (val) 0.2886 
Epoch 174, current loss (training) 0.0443, current loss (val) 0.3327, best loss (val) 0.2886 
Epoch 175, current loss (training) 0.0444, current loss (val) 0.3362, best loss (val) 0.2886 
Epoch 176, current loss (training) 0.0452, current loss (val) 0.3367, best loss (val) 0.2886 
Epoch 177, current loss (training) 0.0434, current loss (val) 0.3331, best loss (val) 0.2886 
Epoch 178, current loss (training) 0.0435, current loss (val) 0.3384, best loss (val) 0.2886 
Epoch 179, current loss (training) 0.0438, current loss (val) 0.3353, best loss (val) 0.2886 
Epoch 180, current loss (training) 0.0442, current loss (val) 0.3363, best loss (val) 0.2886 
Epoch 181, current loss (training) 0.0433, current loss (val) 0.3391, best loss (val) 0.2886 
Epoch 182, current loss (training) 0.0429, current loss (val) 0.3383, best loss (val) 0.2886 
Epoch 183, current loss (training) 0.0421, current loss (val) 0.3361, best loss (val) 0.2886 
Epoch 184, current loss (training) 0.0434, current loss (val) 0.3406, best loss (val) 0.2886 
Epoch 185, current loss (training) 0.0421, current loss (val) 0.3395, best loss (val) 0.2886 
Epoch 186, current loss (training) 0.0421, current loss (val) 0.3398, best loss (val) 0.2886 
Epoch 187, current loss (training) 0.0420, current loss (val) 0.3397, best loss (val) 0.2886 
Epoch 188, current loss (training) 0.0423, current loss (val) 0.3389, best loss (val) 0.2886 
Epoch 189, current loss (training) 0.0407, current loss (val) 0.3395, best loss (val) 0.2886 
Epoch 190, current loss (training) 0.0421, current loss (val) 0.3423, best loss (val) 0.2886 
Epoch 191, current loss (training) 0.0436, current loss (val) 0.3416, best loss (val) 0.2886 
Epoch 192, current loss (training) 0.0415, current loss (val) 0.3393, best loss (val) 0.2886 
Epoch 193, current loss (training) 0.0411, current loss (val) 0.3431, best loss (val) 0.2886 
Epoch 194, current loss (training) 0.0403, current loss (val) 0.3413, best loss (val) 0.2886 
Epoch 195, current loss (training) 0.0406, current loss (val) 0.3460, best loss (val) 0.2886 
Epoch 196, current loss (training) 0.0414, current loss (val) 0.3416, best loss (val) 0.2886 
Epoch 197, current loss (training) 0.0412, current loss (val) 0.3422, best loss (val) 0.2886 
Epoch 198, current loss (training) 0.0422, current loss (val) 0.3445, best loss (val) 0.2886 
Epoch 199, current loss (training) 0.0410, current loss (val) 0.3446, best loss (val) 0.2886 
Epoch 200, current loss (training) 0.0411, current loss (val) 0.3426, best loss (val) 0.2886 
Epoch 201, current loss (training) 0.0417, current loss (val) 0.3481, best loss (val) 0.2886 
Epoch 202, current loss (training) 0.0404, current loss (val) 0.3440, best loss (val) 0.2886 
Epoch 203, current loss (training) 0.0397, current loss (val) 0.3455, best loss (val) 0.2886 
Epoch 204, current loss (training) 0.0399, current loss (val) 0.3457, best loss (val) 0.2886 
Epoch 205, current loss (training) 0.0394, current loss (val) 0.3431, best loss (val) 0.2886 
Epoch 206, current loss (training) 0.0404, current loss (val) 0.3461, best loss (val) 0.2886 
Epoch 207, current loss (training) 0.0392, current loss (val) 0.3462, best loss (val) 0.2886 
Epoch 208, current loss (training) 0.0398, current loss (val) 0.3401, best loss (val) 0.2886 
Epoch 209, current loss (training) 0.0408, current loss (val) 0.3460, best loss (val) 0.2886 
Epoch 210, current loss (training) 0.0403, current loss (val) 0.3441, best loss (val) 0.2886 
Epoch 211, current loss (training) 0.0394, current loss (val) 0.3445, best loss (val) 0.2886 
Epoch 212, current loss (training) 0.0406, current loss (val) 0.3454, best loss (val) 0.2886 
Epoch 213, current loss (training) 0.0398, current loss (val) 0.3475, best loss (val) 0.2886 
Epoch 214, current loss (training) 0.0394, current loss (val) 0.3446, best loss (val) 0.2886 
Epoch 215, current loss (training) 0.0400, current loss (val) 0.3468, best loss (val) 0.2886 
Epoch 216, current loss (training) 0.0403, current loss (val) 0.3473, best loss (val) 0.2886 
Epoch 217, current loss (training) 0.0400, current loss (val) 0.3435, best loss (val) 0.2886 
Epoch 218, current loss (training) 0.0398, current loss (val) 0.3462, best loss (val) 0.2886 
Epoch 219, current loss (training) 0.0385, current loss (val) 0.3483, best loss (val) 0.2886 
Epoch 220, current loss (training) 0.0386, current loss (val) 0.3482, best loss (val) 0.2886 
Epoch 221, current loss (training) 0.0395, current loss (val) 0.3484, best loss (val) 0.2886 
Epoch 222, current loss (training) 0.0384, current loss (val) 0.3500, best loss (val) 0.2886 
Epoch 223, current loss (training) 0.0380, current loss (val) 0.3488, best loss (val) 0.2886 
Epoch 224, current loss (training) 0.0396, current loss (val) 0.3460, best loss (val) 0.2886 
Epoch 225, current loss (training) 0.0381, current loss (val) 0.3468, best loss (val) 0.2886 
Epoch 226, current loss (training) 0.0405, current loss (val) 0.3488, best loss (val) 0.2886 
Epoch 227, current loss (training) 0.0382, current loss (val) 0.3495, best loss (val) 0.2886 
Epoch 228, current loss (training) 0.0383, current loss (val) 0.3477, best loss (val) 0.2886 
Epoch 229, current loss (training) 0.0361, current loss (val) 0.3476, best loss (val) 0.2886 
Epoch 230, current loss (training) 0.0367, current loss (val) 0.3484, best loss (val) 0.2886 
Epoch 231, current loss (training) 0.0392, current loss (val) 0.3479, best loss (val) 0.2886 
Epoch 232, current loss (training) 0.0370, current loss (val) 0.3474, best loss (val) 0.2886 
Epoch 233, current loss (training) 0.0375, current loss (val) 0.3478, best loss (val) 0.2886 
Epoch 234, current loss (training) 0.0371, current loss (val) 0.3513, best loss (val) 0.2886 
Epoch 235, current loss (training) 0.0376, current loss (val) 0.3497, best loss (val) 0.2886 
Epoch 236, current loss (training) 0.0385, current loss (val) 0.3509, best loss (val) 0.2886 
Epoch 237, current loss (training) 0.0381, current loss (val) 0.3507, best loss (val) 0.2886 
Epoch 238, current loss (training) 0.0376, current loss (val) 0.3513, best loss (val) 0.2886 
Epoch 239, current loss (training) 0.0376, current loss (val) 0.3541, best loss (val) 0.2886 
Epoch 240, current loss (training) 0.0362, current loss (val) 0.3507, best loss (val) 0.2886 
Epoch 241, current loss (training) 0.0364, current loss (val) 0.3517, best loss (val) 0.2886 
Epoch 242, current loss (training) 0.0359, current loss (val) 0.3555, best loss (val) 0.2886 
Epoch 243, current loss (training) 0.0370, current loss (val) 0.3520, best loss (val) 0.2886 
Epoch 244, current loss (training) 0.0387, current loss (val) 0.3530, best loss (val) 0.2886 
Epoch 245, current loss (training) 0.0362, current loss (val) 0.3541, best loss (val) 0.2886 
Epoch 246, current loss (training) 0.0361, current loss (val) 0.3529, best loss (val) 0.2886 
Epoch 247, current loss (training) 0.0346, current loss (val) 0.3540, best loss (val) 0.2886 
Epoch 248, current loss (training) 0.0357, current loss (val) 0.3530, best loss (val) 0.2886 
Epoch 249, current loss (training) 0.0365, current loss (val) 0.3531, best loss (val) 0.2886 
Epoch 250, current loss (training) 0.0367, current loss (val) 0.3538, best loss (val) 0.2886 
0.2886049
run_time_first_training_cycle:  30.98 

Epochs 250, batch size, 200
Nbr training obs 10000, nbr parameters 11297, obs/parameters 0.89

Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
  4.414721 seconds (14.88 M allocations: 1.480 GiB, 8.41% gc time)
end script
Round:1
Round:3
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
  4.558724 seconds (16.16 M allocations: 1.538 GiB, 4.76% gc time)
Round:5
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
